member_id,流水贡献,游戏输赢贡献,活跃稳定,退水支出,n_ip,n_chain,人工标记史,投注产品结构熵,索提诺稳定性,生命周期阶段
122474714,631429.01,12642.93156,13,0.00E+00,32,1,0,0.662401534,-0.156067039,113.223076
137220178,631310.2335,14301.55978,102,0.00E+00,37,1,0,0.77936315,-0.547707099,137
150875287,630960.6659,-2040.263742,59,0.00E+00,238,1,0,0.821206598,-0.413861644,67
151451296,630743.013,36673.4833,2,5045.944104,2,1,0,0.685580425,-0.198808965,1.23741
152682826,630256.8165,813.1583445,28,0.00E+00,54,1,0,0.83844923,-0.394830086,31
19629071,630179.8126,14549.8444,104,0.00E+00,82,1,0,1.082210122,-0.479244458,138
64873197,630158.9933,18767.48416,5,0.00E+00,3,1,0,0.692863203,-0.731803227,23.74101
142112306,629659.5004,10441.73402,88,0.00E+00,324,1,0,0.839742774,-0.314889551,89
46426316,629430.0892,47593.97069,11,0.00E+00,12,1,0,0.763595984,-0.654048768,62.194275
144266747,628561.8411,18871.62113,113,0.00E+00,204,1,0,1.129555859,-0.445320526,127.251828
132444813,628142.3641,20849.91923,80,0.00E+00,131,1,0,1.408961837,-0.505533694,131.115105
149723786,627757.3224,-45942.40878,32,0.00E+00,8,1,0,0.023793926,0.073336021,27.194244
116997263,627596,1185.45,89,0.00E+00,74,1,0,0.695493773,-0.310253399,118
122613559,627545.0487,13822.92699,112,0.00E+00,18,1,0,0.696160622,-0.294829273,138
135375055,627460.0721,18664.38879,20,0.00E+00,9,1,0,0.692370304,0.34801948,112.381287
146918011,627384.7016,9691.804956,8,0.00E+00,23,1,0,0.006794151,-0.449704583,12.726621
96059709,626955.9206,-4503.160585,65,0.00E+00,47,1,0,0.903896031,-0.521124698,137
152670767,626678.4396,11532.57329,24,0.00E+00,72,1,0,0.707048259,-0.377613869,29.78418
134066111,626553.5747,1925.387964,81,0.00E+00,257,1,0,0.624260632,-0.413101145,130.143882
148612577,626506.0241,16652.0095,7,0.00E+00,6,1,0,0.779099076,0.657690287,1.510789
125884231,626418.2445,-3461.257604,68,0.00E+00,124,1,0,0.660118722,-0.509387476,139
112576830,626335.9776,37835.44764,53,0.00E+00,90,1,0,0.053367119,-0.562102152,127.251828
20755700,626304.75,32200.37682,8,0.00E+00,4,1,0,0.690551772,-0.47738355,18.9928
147383422,626186.096,33335.84161,85,0.00E+00,148,1,0,1.41929013,-0.664927943,136
6099271,625955.2948,33614.42247,53,0.00E+00,73,1,0,0.987814295,-0.170736661,137.007228
11322948,625945.6535,-64867.38822,68,0.00E+00,129,1,0,0.692401675,0.810351933,135
150143547,625590.1624,41872.76978,3,5004.721299,2,1,0,0.232269356,-0.885795054,79.834572
68588069,625440,3719.15,55,0.00E+00,132,1,0,0.670106196,-0.080655278,139
146077626,625392.6316,-15045.76955,16,0.00E+00,8,1,0,0.919680717,-0.080965367,95.453202
147447896,625184.851,9234.415416,106,0.00E+00,197,1,0,0.690256979,-0.097721364,134.043232
136708473,624660.5545,-34047.0176,23,0.00E+00,35,1,0,0.680633935,-0.545679597,99.30934
116591645,624556.2997,9122.096602,25,0.00E+00,21,1,0,0,-0.587746926,110.719422
115968087,624424.2337,8033.565709,73,0.00E+00,248,1,0,0.708955513,-0.327193099,105.330984
144768594,624278.5884,21415.11595,3,0.00E+00,18,1,0,0.841868798,-0.046753773,3
122847680,624053.9583,4728.571257,61,0.00E+00,107,1,0,1.205064126,-0.609069461,126.215793
120187306,624036.5034,11644.81183,110,0.00E+00,176,1,0,0.69499421,-0.507947145,138
147922737,623430.9478,12329.11984,9,0.00E+00,23,1,0,0.65171923,5.648844288,17.870494
142683910,623379.9834,2750.521624,94,0.00E+00,103,1,0,0.588169883,-0.060795231,112
125760319,623289.1291,8382.709058,132,4986.313033,143,1,0,0.726334876,0.594952366,139
146615312,623136.9371,18144.04235,12,0.00E+00,13,1,0,1.193844877,-0.150238329,114.151134
146202758,623056.0197,33995.05106,50,0.00E+00,33,1,0,1.447938017,-0.525765355,63.942472
90618143,623010,6230.65,51,0.00E+00,56,1,0,1.051457446,-0.60384995,110.561121
118161239,622761.8799,-40163.95574,64,0.00E+00,106,1,0,0.544680955,-0.500274424,127.079168
77607681,622073.0648,108026.1639,16,0.00E+00,69,1,0,0.692724508,0.44789857,129
101038107,621980.3675,24645.44884,47,0.00E+00,72,1,0,1.370593417,-0.566205655,135.028844
147599774,621365.4324,-844.2738698,21,0.00E+00,16,1,0,1.269778584,-0.2922091,43.208627
151319475,621000,38250,2,0.00E+00,5,1,0,0.693726808,-0.921375095,1.496402
150434818,620672.7403,6042.415453,39,0.00E+00,91,1,0,0.701678622,-0.243368549,48.294988
85607781,620343,-150176.3,109,0.00E+00,121,1,0,0.693067968,-0.357610353,138
129628451,620114.6195,28877.40398,35,0.00E+00,53,1,0,1.078201901,-0.380255444,92.949615
139264022,619988.4932,27963.51916,40,0.00E+00,66,1,0,0.717447849,-0.311393696,133.05762
106303777,619707.9906,280.574733,130,0.00E+00,162,1,0,0.69318866,0.400972415,139
119089625,619597.2319,14073.82443,27,0.00E+00,32,1,0,1.146237601,0.144756228,120.647508
145846574,619427.5256,10753.79304,82,0.00E+00,4,1,0,0.692591034,-0.273541112,108.38129
77407152,618784.6337,11082.83345,54,0.00E+00,67,1,0,0.692808439,-0.407504227,129.151044
150191725,618723,10003.2,43,0.00E+00,25,1,0,0.695377471,-0.349770682,78.84896
142006489,618627.0626,57414.24139,27,0.00E+00,8,1,0,1.567902826,-0.449599319,58.92084
93918648,618295.1955,15542.6631,120,0.00E+00,92,1,0,1.150059763,-0.325286692,139
135738879,618290.2727,-39303.7472,8,5564.612454,9,1,0,1.218889977,2.149411494,80.028734
131652689,618001.6765,4495.909907,54,0.00E+00,41,1,0,0.665884385,-0.611008101,23.374104
146351529,617952.9189,48385.36186,74,0.00E+00,106,1,0,0.851518007,-0.332248684,43.762565
133557300,617859.4116,28567.85164,55,0.00E+00,40,1,0,0.969643278,-0.450797688,138
48408655,617794.3695,49087.80323,58,0.00E+00,69,1,0,1.719143267,-0.301059335,135.021616
148459203,617552,20920,26,0.00E+00,26,1,0,1.013922825,-0.560437395,34.5324
126945404,617450.0836,-25593.19567,12,0.00E+00,9,1,0,0.552781134,-0.393885665,114
150410391,616717.7189,26149.78152,12,0.00E+00,11,1,0,0.684873852,-0.529646316,72.402858
98692794,616348.1409,11124.50929,48,0.00E+00,9,1,0,0.688523127,-0.340065226,90
147500017,616314.2488,27315.25231,21,0.00E+00,52,1,0,0.637538517,-0.309486366,32.798574
151261357,615984,18138.6,8,0.00E+00,6,1,0,0.674797075,-0.182809696,36.83452
151116960,615927,-12927.4,22,0.00E+00,66,1,0,0.157130904,-0.439359563,58.151108
149485572,615648.8604,11600.60234,83,4925.190883,68,1,0,0.685134312,0.171155841,90.992781
151403581,615613.4726,10459.75716,46,0.00E+00,48,1,0,0.692476958,-0.430197515,49.165479
69650187,615436,59453.25,27,0.00E+00,19,1,0,0.70356269,-0.804653723,127.251828
16763123,615287.4583,-28368.10731,21,0.00E+00,133,1,0,1.129103225,-0.463951525,34
136682216,615110.3978,10923.32632,39,0.00E+00,31,1,0,0.693264277,-0.527757101,126.30222
150992515,614890.144,45555.97655,15,4919.121152,42,1,0,0.594295506,-0.455079465,44.96405
113296558,614587.8409,-17334.29039,10,0.00E+00,17,1,0,0.692749562,-0.54546956,97.59717
137355855,614569,-17451.45,23,0.00E+00,36,1,0,0.902597065,-0.450956088,128.12956
141444803,614385.9691,11589.97347,83,0.00E+00,38,1,0,0.721589491,-0.430153508,138
147804410,613922,38107.2,24,0.00E+00,9,1,0,0.690921551,-0.094032031,122.431683
56403117,613734.9074,-2829.874811,46,0.00E+00,12,1,0,0.728020907,-0.625392226,87.043149
101731001,613653.0568,16253.70545,29,0.00E+00,35,1,0,1.477814771,-0.302034986,129.06478
148775339,613550,-5722.5,1,0.00E+00,1,1,0,0.692582122,,0.244604
129246198,613456.277,16627.49934,29,0.00E+00,97,1,0,0.71023978,-0.373247801,17.273382
150249267,613380,-33873.15,21,0.00E+00,10,1,0,0.480870735,0.164685285,72.302175
140639815,613351,18931.3,42,0.00E+00,14,1,0,0.735486761,-0.586896251,70.446024
102625693,613123.1807,13601.61839,40,0.00E+00,37,1,0,0.776569179,-0.257645779,14.244604
143806026,612638.0757,11847.03663,69,0.00E+00,26,1,0,0.693188528,-0.583939945,135.028844
151727188,612594.1971,31414.95671,23,0.00E+00,40,1,0,0.693091303,0.159153391,35.913657
135010914,612486.4341,1013.146143,94,0.00E+00,241,1,0,0.694302261,-0.519119975,133.064712
124101483,612316.3574,12739.16511,43,0.00E+00,38,1,0,1.049319103,-0.277324325,42.647476
143328816,611910.4399,10605.19675,121,4895.283519,281,1,0,0.680147524,-0.181951997,112.410125
152632066,611892.9066,-7616.136231,9,0.00E+00,11,1,0,0.690452782,-0.433910436,31
144400112,611882.6103,-8597.694781,37,0.00E+00,31,1,0,0.802331269,-0.497120787,126
149160955,610993.18,23436.50223,22,0.00E+00,27,1,0,0.691555071,-0.472177424,84.057548
150978456,610981.5404,489.3987419,23,0.00E+00,34,1,0,0.687622741,-0.130684581,38
126779769,610522.4142,12906.94678,19,0.00E+00,26,1,0,0.703190178,-0.412118391,124.40284
148957067,609682,-143719.55,4,0.00E+00,3,1,0,0.68733115,-0.48540181,1.007196
137211904,609463.0807,12114.87631,53,0.00E+00,17,1,0,0.673723869,-0.007049362,137
128371071,608717.8614,141324.7063,2,4869.742891,3,1,0,0.665445528,-0.522029881,0.330936
119978994,608693.3656,11112.09464,111,4869.546925,114,1,0,0.759431188,-0.078626506,136
133217305,608622.5335,-9202.781581,108,0.00E+00,159,1,0,1.193853788,-0.322110665,139
148153746,608437,28796.5,87,0.00E+00,143,1,0,1.098732225,-0.52618314,105.41004
151088766,608277,-18375.15,25,0.00E+00,27,1,0,0.697908183,-0.486167728,46.4029
148443930,608099.6321,9171.957295,102,0.00E+00,235,1,0,0.693354846,-0.333075384,120
66728492,607619.9315,-19776.0002,55,0.00E+00,70,1,0,0.687664424,-0.352683313,124.38855
148028310,607219.2369,-4144.733388,27,0.00E+00,37,1,0,0.693108581,-0.290900481,129
114280427,606960.646,20531.97833,123,0.00E+00,397,1,0,1.168406143,-0.50245315,138
151328927,606948.7398,30008.98952,8,0.00E+00,15,1,0,0.698242296,-0.669287694,35.669073
151891031,606583.9924,13079.66907,12,0.00E+00,33,1,0,0.692802178,-0.074890094,10.100714
134503813,605808.1095,9251.343975,91,0.00E+00,54,1,0,0.677664353,-0.522469379,138
127003653,605783.8497,12306.50227,47,0.00E+00,53,1,0,0.825851876,-0.473125751,96.798605
135347826,605670,-29423,88,0.00E+00,92,1,0,0.233054767,2.854904857,110.201466
138961128,605622.4514,80496.25009,74,0.00E+00,75,1,0,1.584946261,1.612628748,138
107266757,605454.3846,7826.135592,59,0.00E+00,78,1,0,0.709787661,-0.464096308,43.964046
148150200,605426.4785,49994.98007,11,6054.264785,9,1,0,0.691720259,-0.252055293,8.258992
151050130,605295.8572,-3160.246355,12,0.00E+00,2,1,0,0.889725946,-0.593610764,12.431646
121786707,605207.7895,23616.87695,74,0.00E+00,84,1,0,1.210734163,-0.504769713,129.172659
148535465,605117.0836,44225.85392,1,0.00E+00,2,1,0,0.701043362,-1,0.899281
101191616,604942.9865,23320.59155,49,0.00E+00,120,1,0,0.696744086,-0.61441746,114
141823875,604847.5914,98.04043483,7,0.00E+00,4,1,0,0,-0.162907968,29.467616
151165391,604717.5202,16857.11805,53,0.00E+00,114,1,0,1.373949609,-0.487471496,60
143926995,604574.9992,15422.87149,91,0.00E+00,187,1,0,0.621633331,-0.517631609,135.028844
148131116,604374.1915,27870.7797,11,0.00E+00,5,1,0,0.575635909,-0.354009284,11.25179
146626416,604010,4948.35,42,0.00E+00,34,1,0,0.694189597,-0.305302367,54.20866
147979682,603819.8443,-11024.96631,60,0.00E+00,53,1,0,0.777341717,-0.128714368,98.093523
152851304,603809,-12151.1,10,0.00E+00,7,1,0,0.644101295,-0.397223879,15.776986
150474808,603750.7066,12043.21602,53,0.00E+00,63,1,0,0.67981134,-0.27574648,69.928056
92586957,603736.1217,-7242.788741,12,0.00E+00,9,1,0,0.692958865,-0.362070232,81.597104
142010048,603714.625,12452.53232,83,0.00E+00,119,1,0,0.981984953,-0.501323604,122.115138
132759242,603302.9095,-10924.33962,38,0.00E+00,44,1,0,0.695308608,-0.405968632,131.086396
46311039,602484.438,-13338.27869,42,0.00E+00,72,1,0,0.68583084,-0.168819963,37.81296
136766604,602230.708,79950.39127,53,0.00E+00,67,1,0,1.099951759,-0.27862482,118
147598878,602036.155,-35210.61324,9,0.00E+00,10,1,0,0.695609297,1.5064124,100.805718
116007922,601853.489,5858.389227,113,0.00E+00,275,1,0,0.698277071,-0.107987944,138
138396812,601748.5392,-21678.05326,39,0.00E+00,33,1,0,0.690127743,-0.341293393,128.071974
151927523,601689,39394.8,10,0.00E+00,9,1,0,1.087732816,0.387033419,17.223024
139836758,601524.5405,13927.86703,84,0.00E+00,7,1,0,0.742359221,-0.474548244,139
129048969,601233.5135,-46086.69632,42,0.00E+00,91,1,0,0.749166381,-0.338893649,31.33812
108967921,601227.8829,1675.237212,62,0.00E+00,132,1,0,0.654533308,-0.431018478,137
129357129,601197.3658,7455.86398,70,0.00E+00,67,1,0,0.613076643,-0.679923931,137.007228
22059029,600436.5383,4557.630517,51,0.00E+00,40,1,0,0.631198996,-0.671475065,133.036004
151421534,600228,-28417.8,19,0.00E+00,16,1,0,0.632826049,31.12378454,43.021592
146078432,599614.1764,16016.23266,9,0.00E+00,13,1,0,0.692060009,-0.490451031,97.366929
152659635,599337.2592,16834.65196,24,4794.698073,53,1,0,0.691996905,-0.091854318,29.56836
143401515,599310.3738,11055.48995,73,0.00E+00,174,1,0,0.729241629,-0.706238039,134.043232
148803329,598908.9091,18676.23315,11,0.00E+00,10,1,0,0.558226615,-0.506064363,23.30937
147440480,598854.2904,42108.80086,10,0.00E+00,14,1,0,0.808404231,-0.541341615,38.848896
147602913,598766.0152,-1501.548971,19,0.00E+00,5,1,0,0.693050808,-0.359017439,13.597122
55080933,598577.2403,1856.64353,40,0.00E+00,98,1,0,0.890519188,-0.303489469,86.87049
152262438,598014.1073,91661.15666,7,0.00E+00,4,1,0,1.275177585,-0.604589602,18.280584
152570990,597555.492,-46398.93921,10,0.00E+00,5,1,0,0.801940596,0.270124127,11.98561
121546267,597530.7817,31244.62314,34,0.00E+00,10,1,0,1.553070483,-0.516028589,33.237402
151884689,597385.3393,11341.10699,35,0.00E+00,81,1,0,0.696142181,-0.072721118,46
153570283,596931.5124,14074.23863,7,0.00E+00,1,1,0,0,-0.876790408,10
150374921,596459.0155,38942.78171,36,0.00E+00,18,1,0,0.91338295,-0.656714504,68.89212
132619852,596162.9929,2788.073736,60,0.00E+00,80,1,0,0.425372702,-0.158294144,102.733771
147024350,595884.2227,9127.542756,112,0.00E+00,210,1,0,0.737196496,-0.402844265,136.014422
150322494,595616,-14119.8,35,0.00E+00,61,1,0,0.735927233,0.180447687,50.071922
148715405,595613,-5546.45,66,0.00E+00,77,1,0,0.582970753,-0.571402853,112.187078
151910050,595506.7405,5615.220026,38,4764.053924,29,1,0,0.844233479,-0.555797971,43.366928
134038076,595364.0205,5648.165902,60,0.00E+00,71,1,0,0.692927937,-0.33858173,129.179886
123974426,595346,7722.9,61,0.00E+00,84,1,0,0.501426732,0.922293314,102.187074
152243044,595340.7926,-36903.18586,7,0.00E+00,7,1,0,0.689272579,-0.500532204,9.179852
146168010,595314.7326,37185.09581,50,0.00E+00,39,1,0,1.263500681,-0.582458362,139
152781269,595141,2188.2,18,0.00E+00,11,1,0,1.124014537,-0.515847053,29
66233355,594942.1275,2523.320904,45,0.00E+00,86,1,0,0.69509973,-0.272162355,124.359741
147326972,594749.4397,-49095.12378,14,0.00E+00,18,1,0,0.897798153,-0.219040365,6.47481
150039401,594466.1011,81905.18609,2,0.00E+00,3,1,0,0.651930642,-0.740911287,0.805756
132831233,594180.1541,7563.820747,47,0.00E+00,56,1,0,0.000187286,-0.417630712,135.021616
142795182,593864.0193,-7655.900346,49,0.00E+00,170,1,0,0.797963156,-0.179968325,129
142006242,593629.0604,41457.81765,33,0.00E+00,59,1,0,1.219904571,-0.318207311,127.230213
147651457,593615,4234.1,2,0.00E+00,1,1,0,0.535020519,-0.705427661,0.402878
93127964,593583.4568,-16878.19007,12,0.00E+00,4,1,0,1.158240434,-0.421241155,9.870504
143620397,593569.2228,-63.95124369,48,0.00E+00,40,1,0,0.70659253,-0.206665641,16.575552
142003331,593504.0785,38112.77838,104,0.00E+00,177,1,0,1.397881286,-0.477762345,138
152999815,593098,-364.9,12,0.00E+00,26,1,0,0.926416591,-0.334773151,14.02878
148177512,592795,-6983.9,16,0.00E+00,19,1,0,0.818349769,-0.19360017,81.295
131537026,592761.3514,8839.491301,49,0.00E+00,107,1,0,0.671349296,0.3695535,95.115151
115495084,592658,19195,83,0.00E+00,60,1,0,1.303660547,-0.61296516,138
119656741,592087.4897,-2583.610811,115,0.00E+00,88,1,0,0.686432051,-0.288833021,138
144942709,592017.6683,5582.537636,31,0.00E+00,19,1,0,0.839453668,1.476039648,33.539562
146370967,591942.3563,50188.84795,63,0.00E+00,114,1,0,0.856875966,-0.191735466,130
148877585,591879,26435.7,3,0.00E+00,7,1,0,0.926808571,-0.699308392,0.690648
148142738,591578.3134,29740.2116,68,0.00E+00,111,1,0,1.014808557,-0.549526896,127
135458826,590694.3743,14389.22571,67,0.00E+00,184,1,0,0.692756575,-0.429640712,122.50356
148478307,590579.0075,8502.148377,7,0.00E+00,26,1,0,0.691449991,-0.516608983,3.08633
87832806,590416.8826,16474.64921,118,0.00E+00,66,1,0,0.680725851,0.305523429,139
130877292,590362.9118,5390.972589,101,0.00E+00,217,1,0,0.69290792,-0.389592574,138
139891915,590329,-39213.05,36,0.00E+00,14,1,0,0.642649065,-0.48562589,81.410092
135670588,590179.8635,7249.315292,20,0.00E+00,9,1,0,0.644966697,-0.620786241,19.94244
107880141,589884.2525,16115.55949,81,0.00E+00,156,1,0,0.722023665,-0.641714729,136.014422
13321956,589367.0559,12993.59479,13,0.00E+00,18,1,0,0.562801545,1.765547051,54.841752
148921195,589199.66,3273.172397,12,0.00E+00,12,1,0,0.698190687,2.169718564,101.978415
131171255,588760.2842,5385.993501,27,0.00E+00,41,1,0,0.897619093,0.122237674,91.834518
144252249,588685.2581,18948.99475,107,0.00E+00,194,1,0,0.394951866,0.970056909,114.21585
126072306,588643.8412,19891.90651,66,0.00E+00,13,1,0,1.534394538,-0.414990636,139
142713611,588013,24922.35,74,0.00E+00,12,1,0,1.583196905,-0.411007876,96.302182
146882123,587926.2256,110431.6612,7,0.00E+00,13,1,0,0.426020126,-0.534693272,37.74819
144969448,587914.688,-22173.08586,38,0.00E+00,57,1,0,0.71468031,-0.52755677,133
121006552,587792.4776,14453.94886,115,0.00E+00,253,1,0,1.532989715,-0.460817825,138
112438872,586939.469,20829.61284,22,0.00E+00,47,1,0,0.844196949,-0.262911773,46
135359072,586709,18659,51,0.00E+00,64,1,0,0.692934251,-0.231171201,70.51077
142509176,586686.1127,-18125.15962,98,0.00E+00,110,1,0,0.689912934,0.795868364,137
145112144,586657.8814,38357.95594,18,0.00E+00,46,1,0,0.767786553,-0.291075888,119.712256
149598677,586496.0358,14562.03708,22,0.00E+00,29,1,0,0.679078048,-0.428053917,92.330958
147205392,586114.2341,-9582.943095,9,0.00E+00,12,1,0,0.692291748,0.435138222,81.58269
35273528,586089.9763,9001.420679,27,0.00E+00,15,1,0,0.689845435,-0.319627811,16.057566
4331537,586052.5067,3622.374262,111,4688.420053,251,1,0,0.653218569,-0.393496548,132.086295
136631485,585762.4043,30729.79527,122,0.00E+00,195,1,0,1.276446346,-0.570908481,139
123932171,585717.2197,1225.042956,88,0.00E+00,169,1,0,0.82869249,-0.443120218,138
34577778,585693.1849,52516.64383,52,0.00E+00,29,1,0,0.800982851,-0.614259492,125.35248
150602257,585635.0766,22076.68892,13,0.00E+00,50,1,0,0.753680047,-0.166620883,17
152205705,585315,-11644.3,21,0.00E+00,16,1,0,0.696709034,-0.095543702,22.30215
78829973,585239.5162,45798.43825,41,5267.155646,55,1,0,0.705393202,-0.607025119,116.028738
124820522,585189.8485,-21584.88756,43,0.00E+00,30,1,0,0.693346785,-0.597300946,130
126378299,585055.5337,13522.89116,109,0.00E+00,405,1,0,0.949597488,-0.428010373,132
70150029,584875.9398,2768.251111,32,0.00E+00,47,1,0,0.714406531,-0.385733964,123
143527608,584867.8676,7343.851859,57,4678.942941,86,1,0,0.694403829,-0.621912717,94.726665
148816170,584505.9059,22028.67911,30,0.00E+00,44,1,0,1.035025344,-0.441679119,108.41732
148029348,584472.7497,-20757.14645,48,0.00E+00,30,1,0,0.799788408,-0.512656373,86.87049
150194825,584292,58288.45,7,0.00E+00,9,1,0,1.202285402,0.913077962,4.82014
145894860,584271.6585,71791.4641,34,0.00E+00,26,1,0,0.687355324,-0.509609169,139
148007548,584077.4083,19278.41176,80,0.00E+00,150,1,0,0.968858195,-0.425662444,127.079168
87840210,583423.6451,6369.288976,35,0.00E+00,55,1,0,0.687994083,-0.042600483,123.4532
133117861,583270.2113,31730.98308,23,0.00E+00,22,1,0,0.691762301,-0.730914272,120.244664
148199874,582997,-10165.9,12,0.00E+00,11,1,0,0.692830316,-0.659919646,3.129495
83202758,582785.2043,-41033.06141,5,0.00E+00,4,1,0,0.693017129,-0.230885972,7.424472
151319745,582605.4678,9952.497962,54,0.00E+00,58,1,0,0.694296433,-0.384131353,57
127214898,582199.4736,4336.370488,78,0.00E+00,50,1,0,0.940257149,-0.544078874,133.05762
142099049,582111.4619,1682.736494,70,0.00E+00,119,1,0,0.654684736,-0.600238188,132.043198
151980457,581933.1226,-34935.95076,2,4655.464981,3,1,0,0.69311271,,8.56115
102359028,581702.6943,17630.64617,70,0.00E+00,63,1,0,1.167846683,-0.39282804,119.13672
145463069,581689.0439,15807.93876,42,0.00E+00,32,1,0,0.72438394,-0.47390511,134
118563569,581625.0405,3554.120285,69,0.00E+00,190,1,0,0.683313026,0.024801174,138
145599494,581597.2594,11578.67574,109,0.00E+00,297,1,0,1.004577779,-0.413851005,137
89353522,581196.4257,-8681.588889,70,0.00E+00,58,1,0,0.691840923,-0.462261159,90.676304
14844645,581144.0386,37884.13163,6,0.00E+00,6,1,0,0.674784426,0.942899855,6
132191257,581030.1912,28388.61646,106,0.00E+00,524,1,0,0.405820022,-0.312294542,134.043232
140621282,580682.9001,13454.93875,21,0.00E+00,23,1,0,0.89121461,-0.626758671,46.057572
148816237,580442.2749,34058.70715,11,0.00E+00,19,1,0,1.155279092,-0.487437888,3.086336
150153180,580341,2107.5,46,0.00E+00,23,1,0,0,0.164828165,43.920855
134490061,580089.1525,-13515.4373,37,0.00E+00,54,1,0,0.698967932,-0.127912909,135
139657758,580013.3318,8932.25217,67,0.00E+00,41,1,0,0.598968377,-0.254690355,136.014422
149054253,579706.1718,6156.535748,41,0.00E+00,85,1,0,0.950894553,-0.549542052,104.24463
78168680,579472.7652,18884.54347,78,0.00E+00,153,1,0,0.010985893,-0.397145727,133.05762
147035991,579265,15442.75,70,0.00E+00,58,1,0,1.590908598,-0.58718495,89.294924
133525594,578944.1054,4398.99398,48,0.00E+00,103,1,0,0.686012915,-0.451171102,135
12413613,578920.5649,21180.58243,115,0.00E+00,103,1,0,0.990599975,-0.65894721,139
151852022,578826,-11880.65,27,0.00E+00,25,1,0,0.61012836,-0.070165228,47
128494667,578703.2503,23856.69533,139,4629.626002,378,1,0,0.981303723,-0.551618423,139
144851471,578552.2581,79665.17979,9,0.00E+00,9,1,0,0.688753478,-0.782724568,25.834509
108894244,578469.0754,26593.91302,92,0.00E+00,79,1,0,0.695020841,-0.532142285,138
151132914,577972.415,-7980.140294,34,0.00E+00,11,1,0,1.246370129,0.538135532,37
125338962,577792.3999,9343.107643,108,0.00E+00,239,1,0,0.840249376,-0.494440925,136
137070871,577721.2471,6644.328343,71,0.00E+00,92,1,0,0.701446999,-0.181941056,87
101300553,576782.6989,9031.407677,129,0.00E+00,363,1,0,0.00695636,-0.126498476,139
142013032,576698.9074,9801.231988,78,0.00E+00,135,1,0,0.568524867,0.120977732,139
152688630,576634.5034,407.5860922,9,4613.076027,12,1,0,0.979630079,0.309044878,10.359708
49895577,576552.5332,100701.3984,19,4612.420266,12,1,0,0.550459348,-0.774860862,108.935277
60373031,576499,-12900.65,25,0.00E+00,20,1,0,1.478808543,-0.440651274,96.302182
123059622,576168.5301,22255.12213,123,0.00E+00,166,1,0,1.198202488,-0.449204295,138
107185253,576103.8306,43472.70028,17,0.00E+00,15,1,0,0.666707579,-0.568533091,97.122348
135163142,575413.8109,-1883.021933,46,0.00E+00,43,1,0,0.450099293,-0.323236805,122.51798
93613436,575351,6819.6,41,0.00E+00,46,1,0,1.13742731,-0.366244091,117
138883560,575232.8526,6184.130659,58,0.00E+00,265,1,0,1.235328698,-0.280066664,126.30222
131916858,575020,20122.95,27,0.00E+00,36,1,0,0.677866603,-0.693542029,70.446024
88733364,574869.74,-15806.10637,110,0.00E+00,201,1,0,0.608691404,0.437032969,138
150113683,574557,42808.7,9,0.00E+00,11,1,0,0.682600808,-0.469189276,17.733819
108981665,574489.803,-24258.17566,39,0.00E+00,21,1,0,0.688325805,-0.054868501,43.683464
146669299,574376.908,23939.98127,88,0.00E+00,132,1,0,0.257425028,-0.505360972,134.043232
146742438,574194.6575,-3234.126598,40,0.00E+00,63,1,0,0.710881254,-0.578201987,114.100744
151180287,573967.6579,13271.18021,4,0.00E+00,6,1,0,0.589223241,-0.776343358,41.366926
119978108,573841.8639,22487.98177,80,4590.734911,79,1,10,1.004076205,-0.297126924,138
136007192,573773.7923,9265.710184,64,0.00E+00,146,1,0,0.975671674,-0.498699629,127.259055
117674642,573565.634,11211.95685,45,0.00E+00,91,1,0,0.413773778,-0.211349967,28.100694
148592589,573394.2229,37474.58146,5,0.00E+00,10,1,0,0.683667533,-0.71091866,34.805752
141866963,572993.475,3044.98972,45,0.00E+00,62,1,0,0.05848807,-0.415334801,129.172659
128948623,572684.5418,14951.18083,35,0.00E+00,37,1,0,1.247189879,-0.66937747,82.23021
121313435,572191.3576,12532.20206,98,0.00E+00,176,1,0,0.694330247,-0.525708121,134.043232
152209413,572077.1332,9060.655598,3,4576.617065,1,1,0,0.746249663,-0.558916795,2.201439
147745786,571945,27133.9,46,0.00E+00,143,1,0,0.74888861,-0.140828564,130.129461
90313361,571919.7616,17395.01014,53,0.00E+00,59,1,0,0.697330579,-0.5551104,90.719444
142479369,571631.5288,81411.60311,14,0.00E+00,19,1,0,0.687731606,-0.735656591,110.99286
150873624,571543.7922,-1212.927271,30,0.00E+00,60,1,0,0.621774357,-0.17066055,62.618688
145634729,571449.1692,2022.525104,53,0.00E+00,79,1,0,0.6786799,0.213036957,136.014422
151902679,570997.7967,18838.92296,18,0.00E+00,1,1,0,0.887675592,0.1021524,31
132858314,570668.2616,7103.330767,129,0.00E+00,59,1,0,0.693516604,-0.133631258,139
148419440,570285.8414,-46839.55449,5,0.00E+00,7,1,0,0.746522547,-0.431903201,0.86331
149270138,570279.3026,5047.928174,9,0.00E+00,7,1,0,0.727671639,-0.304211207,3.043161
111085668,570159.4968,-13839.56089,4,0.00E+00,1,1,0,0.638359671,-0.2218016,0.316548
81989864,570047.8717,25571.98301,41,0.00E+00,74,1,0,0.756089934,-0.407900538,138
145835158,569993.6725,14030.67973,56,0.00E+00,80,1,0,0.733050357,-0.481666459,129
66075719,569689.6729,3892.560135,80,0.00E+00,227,1,0,0.749826406,0.154532548,94
