member_id,action,content,action_time
114636312,changestatus,mem015:1=>0;mem017:N=>Y;,2026-08-01 09:59:51
17658682,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-09 22:32:18
17658682,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-09 09:31:35
150217249,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-25 15:22:24
17654796,changestatus,mem016:N=>Y;,2026-07-10 12:37:00
26979969,changestatus,mem015:0=>1;mem017:Y=>N;,2026-03-25 20:01:15
144371352,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:49:22
148885335,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:28:16
146626013,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:52:55
143673481,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 23:59:13
145893139,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:50:34
145000867,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 21:45:02
146490510,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-27 18:57:13
59285720,changestatus,mem015:2=>0;mem017:N=>Y;,2026-03-24 20:53:21
146790744,changestatus,mem016:N=>Y;,2026-03-24 02:57:42
146790744,changestatus,mem016:Y=>N;,2026-03-24 02:57:38
47423089,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-24 22:28:55
82774584,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-09 19:07:35
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-09 03:30:55
123692104,changestatus,mem016:N=>Y;,2026-04-07 11:12:09
102150414,changestatus,mem016:N=>Y;,2026-04-07 11:11:42
100761999,changestatus,mem016:N=>Y;,2026-04-07 11:09:00
149182677,changestatus,mem016:Y=>N;,2026-05-04 00:12:40
152100542,changestatus,mem016:Y=>N;,2026-06-29 17:37:04
151518313,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-29 17:22:00
151853223,changestatus,mem016:Y=>N;,2026-06-29 14:18:33
145819722,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-30 21:12:05
143676162,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 23:59:40
144695598,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:49:37
145969213,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:50:45
143625371,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:06
146958689,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:53:19
149569317,changestatus,mem016:Y=>N;,2026-05-05 19:00:02
149272052,changestatus,mem016:N=>Y;,2026-05-05 15:50:32
149272100,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 15:56:14
54907068,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-02 12:54:59
146507218,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-22 05:00:18
146783170,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-22 18:04:25
147987535,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:35
146302035,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:52:09
143625539,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:11
146490625,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 04:25:54
147838688,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:22
143675835,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 23:59:26
146122477,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:51:59
144725167,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:02
143825759,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:44
146120449,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:50:53
150283594,changestatus,mem016:Y=>N;,2026-05-20 02:39:11
17656569,changestatus,mem016:N=>Y;,2026-06-30 03:57:34
143790264,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:06
143788762,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:03
151133474,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:01:17
151130093,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 16:09:21
151371945,changestatus,mem016:Y=>N;,2026-06-15 21:01:50
151222053,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 16:09:52
151748645,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-06 20:12:06
151944138,changestatus,mem016:Y=>N;,2026-07-06 19:48:40
146490625,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-14 20:49:28
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-08-01 10:16:03
17655668,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-09 15:05:16
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-19 09:58:47
148591455,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-08 00:02:17
59285720,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-10 21:14:48
153596212,changestatus,mem016:Y=>N;,2026-08-03 15:24:21
153596212,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-03 15:24:15
153410167,changestatus,mem015:1=>0;mem017:N=>Y;,2026-08-03 14:51:47
153596255,changestatus,mem016:Y=>N;,2026-08-03 15:24:29
141425613,changestatus,mem016:Y=>N;,2026-04-19 12:31:40
143748419,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:02:42
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-21 17:26:19
143784004,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:02:56
146490625,changestatus,mem016:Y=>N;,2026-04-22 23:36:19
146490133,changestatus,mem016:Y=>N;,2026-04-22 23:36:03
149451759,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:50
147013763,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:53:47
146531758,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:52:14
146633068,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:53:03
144771304,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:50:04
145472714,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:50:20
144594073,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:49:30
143676310,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:00:25
143676407,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:00:07
82774584,changestatus,mem016:Y=>N;,2026-06-10 21:08:36
17654796,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-07 17:38:34
117964287,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-07 19:04:39
54907068,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-11 23:05:19
144860927,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-11 03:17:46
149241109,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-05 13:33:46
149354571,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-05 19:55:26
143784078,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:03:05
143784175,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:03:32
143784252,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:04:17
146490510,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-25 00:01:19
146507218,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-25 21:59:24
151696118,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-18 17:56:09
146493039,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-21 00:44:53
17655668,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-29 11:11:50
145819722,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-29 10:12:21
146490133,changestatus,mem016:Y=>N;,2026-03-30 05:11:27
149272052,changestatus,mem016:Y=>N;,2026-05-11 15:44:31
149270138,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-11 15:44:13
143784664,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:38:06
145008347,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:40:05
143790300,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:13
144773316,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:37:30
144445213,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:37:20
143785069,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:38:22
129912912,changestatus,mem016:Y=>N;,2026-06-11 16:48:31
146554769,changestatus,mem016:N=>Y;,2026-03-24 02:49:23
146554769,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-06 17:33:56
151133233,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:01:06
151133536,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:01:22
151265196,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 21:00:39
151133045,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:00:55
151154813,changestatus,mem016:Y=>N;,2026-06-15 16:09:36
151129985,changestatus,mem016:Y=>N;,2026-06-15 16:08:15
151222053,changestatus,mem016:Y=>N;,2026-06-15 16:09:58
151133335,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 00:02:10
152651066,changestatus,mem016:Y=>N;,2026-07-13 19:46:54
148591455,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 00:01:38
136708533,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-28 17:52:08
44982702,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-11 16:48:11
69889188,changestatus,mem016:Y=>N;,2026-06-11 16:48:18
146490625,changestatus,mem016:Y=>N;,2026-07-14 20:48:53
146490133,changestatus,mem016:Y=>N;,2026-04-21 20:20:57
146490625,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 00:11:06
150739691,changestatus,mem016:Y=>N;,2026-06-01 15:03:32
153410167,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-03 02:39:40
153218563,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-03 15:02:05
146490133,changestatus,mem016:N=>Y;,2026-04-21 20:35:48
146554769,changestatus,mem016:N=>Y;,2026-04-21 20:36:20
146490625,changestatus,mem016:N=>Y;,2026-04-21 20:36:03
149270000,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 15:54:50
149569317,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 15:56:27
149241109,changestatus,mem016:Y=>N;,2026-05-05 13:46:23
149241109,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-05 13:46:06
149270000,changestatus,mem016:N=>Y;,2026-05-05 15:54:33
149272100,changestatus,mem016:N=>Y;,2026-05-05 15:56:04
149270138,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 15:45:27
150804257,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-16 11:13:35
148591455,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-09 20:00:57
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-13 13:38:16
152681345,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 19:47:07
17654796,changestatus,mem016:Y=>N;,2026-07-10 12:36:52
149354571,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-19 00:34:34
23540666,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-06 21:08:29
51576515,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-28 07:38:22
17654796,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-18 17:49:06
147179889,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-21 01:18:15
146490625,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-21 00:44:15
17654796,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-27 17:41:55
151133536,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-02 23:57:49
147428193,changestatus,mem015:0=>1;mem017:Y=>N;,2026-03-24 10:34:47
146507218,changestatus,mem016:N=>Y;,2026-03-30 09:56:05
108078215,changestatus,mem016:N=>Y;,2026-04-07 11:10:34
146493039,changestatus,mem016:N=>Y;,2026-03-21 02:45:18
146554769,changestatus,mem016:Y=>N;,2026-03-30 15:35:16
147797090,changestatus,mem015:2=>0;mem017:N=>Y;,2026-03-30 15:25:56
23540666,changestatus,mem015:1=>0;mem017:N=>Y;,2026-03-25 19:45:19
78149278,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-12 18:31:33
148307050,changestatus,mem016:Y=>N;,2026-04-12 23:53:55
146493039,changestatus,mem016:Y=>N;,2026-04-13 20:41:53
139992918,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-14 19:48:05
141425613,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-19 12:31:31
147303527,changestatus,mem015:0=>1;mem017:Y=>N;,2026-03-25 11:49:37
132241031,changestatus,mem016:N=>Y;,2026-04-07 11:12:29
59285720,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-19 17:20:48
148577779,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-19 21:52:05
146561555,changestatus,mem016:N=>Y;,2026-05-05 03:26:11
149569317,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-05 18:59:53
149241109,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 13:45:58
149569317,changestatus,mem016:N=>Y;,2026-05-05 15:56:20
145819722,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-27 20:44:09
146507218,changestatus,mem016:Y=>N;,2026-03-23 22:41:16
144770617,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:49:53
149221355,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:41
143705758,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:22
143813494,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:27:35
149724186,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-22 02:33:38
122313879,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-22 17:57:41
150906441,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-02 23:01:05
146783170,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 00:13:38
146816570,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 04:08:27
150739691,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 15:03:38
7451365,changestatus,mem016:N=>Y;,2026-06-01 01:15:08
150235892,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 15:02:36
146493039,changestatus,mem016:N=>Y;,2026-04-30 00:45:31
146189727,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:51:52
144726315,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:49:48
147073105,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:53:55
147245894,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:04
147559552,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-20 22:54:14
77300304,changestatus,mem016:N=>Y;,2026-05-28 18:07:27
151154813,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 16:09:43
151133603,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:01:27
18593996,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-15 15:54:03
146490447,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-04 09:27:32
149241109,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-04 03:40:58
146490447,changestatus,mem016:N=>Y;,2026-05-04 09:27:49
146490133,changestatus,mem016:Y=>N;,2026-05-04 09:27:43
152513111,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-05 22:51:17
152513111,changestatus,mem016:Y=>N;,2026-07-05 22:51:24
151336685,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-21 22:47:00
151517928,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-22 18:59:44
145964806,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-22 15:12:42
152917996,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-19 23:24:14
41874202,changestatus,mem015:0=>1;mem017:Y=>N;,2026-04-21 17:16:39
146490510,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 00:10:48
146561555,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-01 00:13:13
146816570,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-01 21:01:42
7451365,changestatus,mem016:Y=>N;,2026-06-01 01:14:31
152651066,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 19:46:45
88880754,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-13 13:33:33
146554769,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 00:00:56
152648555,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 19:46:04
17656569,changestatus,mem016:Y=>N;,2026-06-30 03:56:58
17656569,changestatus,mem016:N=>Y;,2026-06-30 03:49:00
89719511,changestatus,mem016:N=>Y;,2026-06-30 01:24:59
152737617,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-08 23:55:13
149270000,changestatus,mem016:Y=>N;,2026-05-11 15:43:59
149272052,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-11 15:44:39
148591729,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-11 04:39:34
17655508,changestatus,mem016:Y=>N;,2026-07-26 23:37:52
153596255,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-03 15:24:35
89719511,changestatus,mem016:Y=>N;,2026-06-29 22:09:47
88880754,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-29 12:54:18
151133181,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-24 02:35:32
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-12 13:51:57
151133335,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-12 00:35:44
143785134,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:38:28
143802296,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:40
143784817,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:38:11
144370893,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:47
143784281,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:37:49
144443973,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:54
147797324,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:26:42
143792857,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-23 11:39:18
146490447,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-25 18:33:57
150217249,changestatus,mem016:Y=>N;,2026-05-25 15:22:16
145819722,changestatus,mem016:Y=>N;,2026-04-29 09:30:17
5803214,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-27 20:03:14
153249067,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-27 15:59:00
153246139,changestatus,mem016:Y=>N;,2026-07-27 15:58:31
151133045,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-11 02:07:39
33797589,changestatus,mem016:Y=>N;,2026-07-11 02:57:45
5801291,changestatus,mem016:Y=>N;,2026-07-27 20:02:54
150256047,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-27 07:38:42
146615312,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-13 15:24:04
148804375,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-18 16:26:58
146507218,changestatus,mem016:N=>Y;,2026-05-06 00:47:38
151107935,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-16 11:13:25
146615312,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-18 03:14:14
153073736,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-16 20:01:12
143676609,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:00:38
143676909,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:02:32
143777847,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:02:48
146507218,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 23:42:57
151336685,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-14 18:18:48
152019521,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-06 04:12:06
151944138,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-06 19:48:47
152056456,changestatus,mem016:Y=>N;,2026-07-06 19:46:04
151517928,changestatus,mem016:Y=>N;,2026-06-22 18:59:39
151696118,changestatus,mem016:Y=>N;,2026-06-22 19:00:15
151760021,changestatus,mem016:Y=>N;,2026-06-22 19:00:32
151665636,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-22 19:00:04
146490447,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-27 23:45:14
151606352,changestatus,mem016:Y=>N;,2026-06-19 22:48:22
151696118,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-19 00:33:12
144726506,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-28 00:15:07
150867783,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-08 00:02:23
17658682,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-26 23:45:22
151696118,changestatus,mem016:Y=>N;,2026-06-18 17:56:16
153073736,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-16 19:01:29
77300304,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-10 16:16:07
153039458,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-20 18:56:45
151133536,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-20 22:40:06
17658682,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-09 17:02:28
146783170,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-09 17:10:33
146507218,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-09 14:07:00
146490133,changestatus,mem016:N=>Y;,2026-04-20 00:22:34
146561555,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-15 16:00:13
151133335,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-15 00:00:49
146783170,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-15 20:05:47
152272486,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-13 19:45:01
146490625,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-13 13:20:55
151133335,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-24 00:08:58
148710790,changestatus,mem016:Y=>N;,2026-04-28 16:53:27
150867869,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-25 14:12:46
149210699,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-03 20:58:35
147179889,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-29 02:34:00
149510750,changestatus,mem016:Y=>N;,2026-05-11 14:13:22
146554769,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-31 21:38:28
146790762,changestatus,mem015:2=>0;mem017:N=>Y;,2026-06-16 18:27:11
151133045,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-16 21:57:40
146507218,changestatus,mem015:1=>0;mem017:N=>Y;,2026-06-16 20:37:44
151896357,changestatus,mem015:0=>1;mem017:Y=>N;,2026-07-06 19:47:49
151748645,changestatus,mem016:Y=>N;,2026-07-06 20:12:11
149787650,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-22 15:32:42
146615312,changestatus,mem015:0=>1;mem017:Y=>N;,2026-08-02 23:57:15
71973434,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-08 20:39:23
146554769,changestatus,mem015:0=>1;mem017:Y=>N;,2026-06-08 00:01:35
151133045,changestatus,mem015:1=>0;mem017:N=>Y;,2026-07-10 23:22:14
14399637,changestatus,mem016:N=>Y;,2026-07-10 03:12:47
17654796,changestatus,mem015:2=>0;mem017:N=>Y;,2026-07-10 12:37:06
147797090,changestatus,mem015:2=>0;mem017:N=>Y;,2026-04-17 16:41:38
45393601,changestatus,mem015:2=>0;mem017:N=>Y;,2026-08-06 00:13:29
118389389,changestatus,mem015:1=>0;mem017:N=>Y;,2026-04-26 07:57:21
147944953,changestatus,mem016:Y=>N;,2026-04-05 22:01:17
146504167,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-02 13:04:08
143784207,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:04:03
143784125,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-21 00:03:23
41874202,changestatus,mem016:Y=>N;,2026-04-21 17:16:36
148591455,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-18 03:14:34
146490625,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-18 03:10:19
148912354,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-05 13:34:36
149272052,changestatus,mem015:1=>0;mem017:N=>Y;,2026-05-05 15:50:39
77300304,changestatus,mem016:Y=>N;,2026-05-28 18:07:21
146493039,changestatus,mem015:0=>1;mem017:Y=>N;,2026-05-25 00:01:44
150273180,changestatus,mem016:Y=>N;,2026-05-25 15:22:41
17656569,changestatus,mem015:2=>0;mem017:N=>Y;,2026-05-30 16:30:24
146615312,changestatus,mem016:N=>Y;,2026-05-04 17:05:39
