uid,n_orders_all,n_orders_late,late_def,late_share,shoe_pos_p50,stake_late_avg,stake_early_avg,stake_ramp,roi_late,roi_early,stake_late,game_pnl_late,stake_all,game_pnl_all,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_late_xagg,roi_non_late,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,agent_cost,agent_pct,company_retain_pct,agent_formula_version,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,net_margin,net_margin_a_legacy,ngr_rate,net_margin_rate,net_margin_a_rate_legacy,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_late,avg_stake_non_late,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_late,hold_rate,hold_rate_late,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_late,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_late,ramp_recent,stake_ramp_xagg,vip_tier,economic_value,risk_value,pr_stake,action_priority,audit_rn,batch_id
147307266,277,55,shoe_pos>=0.80,0.1985560,0.936170220375061,2.924019571816,3.241685195769,0.902006023173,-0.306092964821,-0.057355418302,160.8210764499,-49.2262000963,880.4751899107,-90.5022628067,18150.7275,16914.0192,358.0289,4628,4529,-0.01972532,-0.06917911,-0.00915643,-0.01972532,-358.0289,18150.7275,OK,0.0000,14.3212,4.0000,96.0000,AG03-B-v1,343.7078,16237.4584,358.0289,343.7078,14.3212,0.01972532,0.01893631,0.00078901,3.9219,3.7346,0.0791,4.5901,0.1293,232.7016,58.0641,3.6694,3.9805,2.0771,2.1006,4.2012,8.1756,10.5031,20.7715,2.1006,-1.8694,5.0,9.888249,1.867038,29,197,68,6,0.17608157,0.01972532,0.06917911,0E-8,0.000000,0.931865,0.000000,-0.06002268,2026-05-09,2026-08-06,78,2770,1398,90,0.866667,0.921834,1.089947,0.434911,3,0.6402698863636364,0.6328716856060606,0.5259824810606061,E 常规,10010,1
148313318,132,5,shoe_pos>=0.80,0.0378788,0.8958333134651184,4.623327254520,4.491867818149,1.029266096353,0.083333333331,-0.189554254840,23.1166362726,1.9263863560,593.5838491775,-106.2081010970,3851.4586,3614.5835,354.4767,865,216,-0.09203700,-0.26559421,-0.04905192,-0.09203700,-354.4767,3851.4586,OK,0.0000,10.6343,3.0000,97.0000,AG03-B-v1,343.8424,3506.1460,354.4767,343.8424,10.6343,0.09203700,0.08927589,0.00276111,4.4526,16.7342,1.6411,7.7060,3.4084,83.7274,4.6957,4.5508,4.4289,2.5716,2.5818,2.6176,12.8426,12.9089,15.6733,2.5818,-2.5716,5.0,6.070757,1.724607,23,58,57,8,0.19850660,0.09203700,0.26559421,0E-8,0.000000,0.938497,0.000000,-0.21654229,2026-04-09,2026-08-05,46,104,101,119,0.386555,1.027539,1.032259,1.189386,2,0.6402107007575758,0.3524502840909091,0.3815104166666667,E 常规,10011,1
135691894,1316,263,shoe_pos>=0.80,0.1998480,0.875,33.521435612706,30.955270152816,1.082899146001,-0.078863465867,-0.035330222177,8816.1375661416,-695.2711640223,41412.0370370564,-1846.8915343973,325114.6885,296514.2244,358.2418,8244,8021,-0.00110189,-0.01024227,0.00182612,-0.00110189,-358.2418,325114.6885,OK,0.0000,14.3297,4.0000,96.0000,AG03-B-v1,343.9122,284653.6554,358.2418,343.9122,14.3297,0.00110189,0.00105782,0.00004408,39.4365,36.9672,0.0447,13.7785,0.1541,12504.4111,308.5000,38.8948,39.6133,17.0416,33.2723,49.9085,68.1663,85.2079,136.3327,33.2723,0.0,2.560924,4.097478,1.185265,29,179,248,6,0.24261814,0.00110189,0.01024227,0E-8,0.000000,0.912030,0.000000,-0.01206839,2026-06-10,2026-08-05,26,2325,653,57,0.456140,0.981864,0.751673,0.453764,5,0.6401515151515151,0.7885890151515151,0.8699692234848485,E 常规,10012,1
73986514,259,124,shoe_pos>=0.80,0.4787645,0.8979591727256775,63.742674553397,62.660353827237,1.017272815426,0.109024144542,0.327801056659,7904.0916446212,861.7368299382,16363.2394112982,3634.6544062870,145342.8988,132103.5354,358.6066,1276,831,-0.00246731,0.02728455,-0.04102861,-0.00246731,-358.6066,145342.8988,OK,0.0000,14.3443,4.0000,96.0000,AG03-B-v1,344.2624,126819.3940,358.6066,344.2624,14.3443,0.00246731,0.00236862,0.00009869,113.9051,158.9694,0.4315,6.2913,0.5483,2549.8754,14.5789,115.8798,111.4437,25.7155,77.8372,144.2737,309.8133,382.3899,490.5378,51.7898,-11.935,4.91269,6.302102,1.463377,29,162,39,11,0.56447825,0.00246731,-0.02728455,0E-8,0.000000,0.908909,0.000000,0.06831316,2026-03-22,2026-08-06,57,654,494,138,0.413044,1.039806,0.984748,0.836058,4,0.6400923295454546,0.7788825757575758,0.7839133522727273,E 常规,10013,1
150156933,191,37,shoe_pos>=0.80,0.1937173,0.8399999737739563,27.420634617622,22.009172601220,1.245873032778,0.295949367088,-0.042247650804,1014.5634808520,300.2594200290,4403.9760614399,157.0647008953,6941.1616,6526.9374,358.9360,253,118,-0.05171123,0.26056970,-0.14114042,-0.05171123,-358.9360,6941.1616,OK,0.0000,14.3574,4.0000,96.0000,AG03-B-v1,344.5786,6265.8599,358.9360,344.5786,14.3574,0.05171123,0.04964279,0.00206845,27.4354,55.3130,3.0418,44.8670,16.3153,867.6452,14.7500,25.7542,27.9581,5.1636,12.9089,51.3703,64.2792,77.8372,129.4422,12.8426,-5.1636,6.029734,10.027372,2.125312,12,22,10,8,0.22262120,0.05171123,-0.26056970,0E-8,0.000000,0.940323,0.000000,0.40171013,2026-05-17,2026-08-06,8,22,21,82,0.097561,0.921170,0.985298,2.180896,3,0.6400331439393939,0.4513494318181818,0.42927320075757575,E 常规,10014,1
153831058,165,27,shoe_pos>=0.80,0.1636364,0.8999999761581421,24.733849509759,17.203467718801,1.437724644476,-0.331538461538,0.024505030834,667.8139367635,-221.4060051884,3041.8924819581,-163.2291372364,3210.6439,3043.6904,358.9500,143,139,-0.11180000,-0.05192308,-0.13895349,-0.11180000,-358.9500,3210.6439,OK,0.0000,14.3580,4.0000,96.0000,AG03-B-v1,344.5920,2921.9428,358.9500,344.5920,14.3580,0.11180000,0.10732800,0.00447200,22.4521,21.8971,2.5824,179.4750,44.8687,1605.3220,69.5000,24.4322,21.6561,12.8426,25.6852,25.6852,38.5277,38.5277,51.3703,25.6852,-12.8426,1.5,2.0,0.874126,5,9,2,4,0.31200000,0.11180000,0.05192308,0E-8,0.000000,0.948000,0.000000,0.08703041,2026-08-04,2026-08-06,2,8,5,3,0.666667,1.128191,1.000000,3.333333,2,0.6399739583333334,0.32836174242424243,0.36866714015151514,E 常规,10015,1
96471811,468,98,shoe_pos>=0.80,0.2094017,0.9347826242446899,3.535639243545,3.820674561711,0.925396598542,0.058658892135,-0.062548234951,346.4926458674,20.3248747394,1760.1422337003,-68.0964118183,4459.1768,4276.0844,359.0689,779,216,-0.08052358,0.24642806,-0.12033722,-0.08052358,-359.0689,4459.1768,OK,0.0000,14.3628,4.0000,96.0000,AG03-B-v1,344.7061,4105.0410,359.0689,344.7061,14.3628,0.08052358,0.07730263,0.00322094,5.7242,19.7967,1.6624,19.9483,13.2988,247.7320,12.0000,5.9032,5.7032,2.1006,2.1082,4.2012,12.6037,22.1615,42.0124,2.1082,-2.1006,10.511871,19.92774,2.715175,4,32,17,8,0.10855346,0.08052358,-0.24642806,0E-8,0.000000,0.958940,0.000000,0.36676528,2026-03-24,2026-08-05,18,27,22,135,0.133333,1.035064,0.620632,0.217766,2,0.6399147727272727,0.37257339015151514,0.3918087121212121,E 常规,10016,1
149625171,376,73,shoe_pos>=0.80,0.1941489,0.9038462042808533,13.976499553851,11.744123337488,1.190084534385,-0.163861386138,0.023746664396,1020.2844674311,-167.1852270886,4578.7538386901,-82.6834491650,6444.7828,5896.6241,359.2611,596,366,-0.05574448,-0.07514843,-0.04770303,-0.05574448,-359.2611,6444.7828,OK,0.0000,14.3704,4.0000,96.0000,AG03-B-v1,344.8906,5660.7592,359.2611,344.8906,14.3704,0.05574448,0.05351470,0.00222978,10.8134,16.1110,0.9816,8.1650,3.6659,146.4723,8.3182,10.1522,11.1133,2.0771,7.7893,14.7043,23.1068,31.5093,50.4212,4.2012,-2.0771,4.045205,6.473143,1.388238,25,70,31,8,0.29299828,0.05574448,0.07514843,0E-8,0.000000,0.914945,0.000000,-0.02744540,2026-05-06,2026-08-06,44,98,94,93,0.473118,0.913515,1.049265,0.827441,3,0.6398555871212122,0.4365530303030303,0.4219341856060606,E 常规,10017,1
131794072,107,12,shoe_pos>=0.80,0.1121495,0.8191488981246948,4.773157304433,9.882024044013,0.483014135887,-1.000000000000,-0.004090287278,57.2778876532,-57.2778876532,996.0701718344,-61.1178177900,13223.4760,10959.9432,359.2655,320,110,-0.02716877,-0.07837140,-0.02115555,-0.02716877,-359.2655,13223.4760,OK,0.0000,14.3706,4.0000,96.0000,AG03-B-v1,344.8949,10521.5455,359.2655,344.8949,14.3706,0.02716877,0.02608202,0.00108675,41.3234,99.6358,3.2661,27.6358,13.8179,1017.1905,8.4615,30.2119,43.1888,2.6176,7.7453,13.088,129.0889,258.1778,516.3556,5.2352,-2.6176,33.333334,66.666668,5.335259,13,22,12,8,0.10509702,0.02716877,0.07837140,0E-8,0.000000,0.828825,0.175000,-0.05721585,2026-03-26,2026-08-04,13,26,24,132,0.098485,0.699531,0.505182,0.399936,3,0.6397964015151515,0.5743371212121212,0.49189157196969696,E 常规,10018,1
15829897,117,28,shoe_pos>=0.80,0.2393162,0.8879166841506958,2.782444912943,3.131152356662,0.888632872502,-0.075961538460,0.046841397849,77.9084575624,-5.9180462955,356.5810173053,7.1353659449,2835.6379,2584.1346,359.4610,1059,939,-0.12676547,-0.15359119,-0.12367916,-0.12676547,-359.4610,2835.6379,OK,0.0000,14.3784,4.0000,96.0000,AG03-B-v1,345.0825,2480.7692,359.4610,345.0825,14.3784,0.12676547,0.12169485,0.00507062,2.6777,2.7520,0.3828,19.9701,1.1094,157.5354,52.1667,2.3221,2.7257,0.758,1.8728,3.7902,6.7421,7.5804,9.7386,1.4982,-0.3746,4.047605,5.2,1.429761,29,126,8,8,0.10317960,0.12676547,0.15359119,0E-8,0.000000,0.911306,0.004721,-0.02991203,2026-07-06,2026-08-06,18,324,213,32,0.562500,0.851921,1.010824,3.324868,2,0.6397372159090909,0.31468986742424243,0.36103219696969696,E 常规,10019,1
123320111,416,46,shoe_pos>=0.80,0.1105769,0.913968563079834,13.233436706778,15.574226269538,0.849701068788,0.284388185652,-0.093100066860,608.7380885118,173.1179205294,6371.2018082407,-363.3678370568,106204.0362,95262.6830,359.4701,7267,7257,-0.00338471,-0.01703475,-0.00125633,-0.00338471,-359.4701,106204.0362,OK,0.0000,14.3788,4.0000,96.0000,AG03-B-v1,345.0913,91452.1757,359.4701,345.0913,14.3788,0.00338471,0.00324932,0.00013539,14.6146,13.1270,0.0495,4.1318,0.2333,1220.7360,83.4138,12.8947,14.9249,2.6176,12.8578,20.9408,28.7936,39.2639,54.9695,10.4704,0.0,3.053713,4.275198,1.136633,29,194,60,5,0.13489174,0.00338471,0.01703475,0E-8,0.000000,0.896978,0.000000,-0.01577841,2026-03-23,2026-08-06,87,1541,844,137,0.635037,0.863972,1.313840,1.081759,4,0.6396780303030303,0.7726089015151515,0.7446141098484849,E 常规,10020,1
141655733,1484,271,shoe_pos>=0.80,0.1826146,0.9130434989929199,34.353653068296,33.259412469847,1.032900178241,-0.044122110026,-0.006811612657,9309.8399815081,-410.7697839886,49653.5073074323,-685.5752189716,359.5921,359.5921,359.5921,14,3,-1.00000000,,-1.00000000,-1.00000000,-359.5921,359.5921,THIN_EXPOSURE,0.0000,14.3837,4.0000,96.0000,AG03-B-v1,345.2084,345.2084,359.5921,345.2084,14.3837,1.00000000,0.96000000,0.04000000,25.6852,119.8640,119.8640,359.5921,119.8640,359.5921,3.0000,,25.6852,2.5685,2.5685,5.137,106.8502,135.6176,143.8369,2.5685,-2.5685,52.800008,56.000004,10.0,3,3,1,6,0E-8,1.00000000,,0E-8,0.000000,1.000000,0.000000,,2026-08-04,2026-08-04,1,3,3,1,1.000000,,1.000000,3.333333,2,0.6396188446969697,0.23265861742424243,0.2733191287878788,Z 证据不足 · 不动作,10021,1
132903025,952,150,shoe_pos>=0.80,0.1575630,0.871355414390564,2.681698184357,2.231470781578,1.201762625124,-0.015193370165,0.018237751188,402.2547276535,-6.1116049777,2191.8942944788,26.5273961579,25513.8330,22729.3022,360.0217,7492,4672,-0.01411084,0.02152603,-0.01771333,-0.01411084,-360.0217,25513.8330,OK,0.0000,14.4009,4.0000,96.0000,AG03-B-v1,345.6208,21820.1301,360.0217,345.6208,14.4009,0.01411084,0.01354641,0.00056443,3.4055,4.8650,0.0771,3.1306,0.3028,221.8594,40.6261,3.1232,3.4369,0.4216,2.0439,4.2165,8.4329,10.9581,17.6072,1.0541,-0.4088,5.361367,8.61449,1.666164,29,173,42,8,0.09180797,0.01411084,-0.02152603,0E-8,0.000000,0.890862,0.057261,0.03923935,2026-03-22,2026-08-06,115,1189,970,138,0.833333,0.908720,0.666298,0.273622,3,0.6395596590909091,0.6822324810606061,0.5657552083333334,E 常规,10022,1
140303488,108,10,shoe_pos>=0.80,0.0925926,0.8404254913330078,79.804428640680,54.694174421006,1.459102902375,-0.654430379747,0.213437617791,798.0442864068,-522.2644254080,6158.0733796654,621.7674155493,3379.5991,2971.4540,360.7873,95,84,-0.10675448,-0.39945987,-0.03424702,-0.10675448,-360.7873,3379.5991,OK,0.0000,14.4315,4.0000,96.0000,AG03-B-v1,346.3559,2852.5958,360.7873,346.3559,14.4315,0.10675448,0.10248430,0.00427018,35.5747,35.3745,4.2951,51.5410,20.0437,482.7999,12.0000,39.4687,34.7260,20.2037,30.6585,40.8781,61.3171,81.2692,111.2414,20.439,-10.2195,2.650784,3.628397,1.160353,13,20,10,3,0.19853479,0.10675448,0.39945987,0E-8,0.000000,0.879233,0.000000,-0.36521284,2026-06-30,2026-08-05,7,18,17,37,0.189189,1.136574,0.990114,3.230898,2,0.6395004734848485,0.3346354166666667,0.37263257575757575,E 常规,10023,1
145951746,450,83,shoe_pos>=0.80,0.1844444,0.8958333134651184,5.583997538548,5.653169231946,0.987764085850,-0.047733217086,-0.111529847111,463.4717956995,-22.1229998372,2538.1849038236,-253.5154355851,16813.9825,15469.4100,361.0272,2496,1506,-0.02147184,0.01212537,-0.02946470,-0.02147184,-361.0272,16813.9825,OK,0.0000,14.4411,4.0000,96.0000,AG03-B-v1,346.5861,14850.6336,361.0272,346.5861,14.4411,0.02147184,0.02061297,0.00085887,6.7364,10.2719,0.2397,12.0342,1.2940,560.4661,50.2000,6.8461,6.7108,2.1006,4.6536,10.3857,12.6037,16.805,21.0062,4.2012,-2.1006,3.611188,4.513985,1.447567,29,121,42,3,0.19218189,0.02147184,-0.01212537,0E-8,0.000000,0.920032,0.000000,0.04159008,2026-03-24,2026-08-02,30,279,205,132,0.227273,1.020158,0.897325,0.800499,3,0.6394412878787878,0.6183120265151515,0.5176964962121212,E 常规,10024,1
150119765,136,34,shoe_pos>=0.80,0.2500000,0.9148551225662231,5.492089728815,6.564822523164,0.836593785961,0.058184319120,-0.056175680860,186.7310507797,10.8648190481,856.3429481424,-26.7510851979,5719.6798,5221.8648,361.1289,800,800,-0.06313796,0.02719818,-0.09388840,-0.06313796,-361.1289,5719.6798,OK,0.0000,14.4452,4.0000,96.0000,AG03-B-v1,346.6838,5012.9902,361.1289,346.6838,14.4452,0.06313796,0.06061244,0.00252552,7.1496,6.5273,0.4514,8.8080,0.8851,139.5044,19.5122,6.9833,7.2080,3.3563,5.1636,10.2862,12.8578,12.9729,25.7155,5.1431,0.0,2.512389,4.980199,1.384627,29,140,25,2,0.25395418,0.06313796,-0.02719818,0E-8,0.000000,0.912965,0.000000,0.12108658,2026-05-16,2026-08-05,41,408,281,82,0.500000,0.968831,0.603535,0.309312,3,0.6393821022727273,0.41370738636363635,0.41246448863636365,E 常规,10025,1
136904361,100,38,shoe_pos>=0.80,0.3800000,0.9117646813392639,7.826257092518,7.628508266527,1.025922345376,-0.377717391303,0.109098675783,297.3977695157,-112.3323096807,770.3652820404,-60.7321803760,11908.2822,11071.6092,361.2735,1551,591,-0.03033800,-0.04185257,-0.02495599,-0.03033800,-361.2735,11908.2822,OK,0.0000,14.4509,4.0000,96.0000,AG03-B-v1,346.8226,10628.7448,361.2735,346.8226,14.4509,0.03033800,0.02912448,0.00121352,7.6778,18.7337,0.6113,27.7903,1.4057,916.0217,45.4615,7.9188,7.5701,2.1082,2.1082,14.7577,21.0824,21.0824,31.6236,2.1082,-2.1082,10.0,15.0,3.641815,29,103,15,8,0.31852685,0.03033800,0.04185257,0E-8,0.000000,0.929740,0.000000,-0.01689659,2026-04-09,2026-05-04,13,257,169,26,0.500000,1.046060,,0.000000,3,0.6393229166666666,0.5552201704545454,0.4812381628787879,E 常规,10026,1
151191418,111,13,shoe_pos>=0.80,0.1171171,0.849056601524353,2.797428852031,3.360403479289,0.832468145350,-1.000000000000,0.059509202461,36.3665750764,-36.3665750764,365.6861160467,-16.7690318384,2295.1043,2179.8459,357.6217,630,312,-0.15581938,-0.23095819,-0.12537362,-0.15581938,-357.6217,2295.1043,OK,0.0000,10.7287,3.0000,97.0000,AG03-B-v1,346.8931,2114.4505,357.6217,346.8931,10.7287,0.15581938,0.15114480,0.00467458,3.6430,6.9867,1.1462,21.0366,5.7681,135.0061,18.3529,3.6972,3.6215,2.0204,2.0771,4.1543,6.9584,8.1756,11.5639,2.0771,-2.0204,3.935985,5.567202,1.75386,22,49,13,7,0.28835426,0.15581938,0.23095819,0E-8,0.000000,0.949781,0.000000,-0.10558457,2026-06-09,2026-08-06,17,62,59,59,0.288136,1.020907,1.002271,1.548482,2,0.6392637310606061,0.29663825757575757,0.3468276515151515,E 常规,10027,1
102305113,228,23,shoe_pos>=0.80,0.1008772,0.8541666865348816,27.391304347826,26.243902439024,1.043720704703,-0.084920634921,0.202695167286,630.0000000000,-53.5000000000,6010.0000000000,1037.0000000000,22712.0000,20422.0000,361.5000,530,518,-0.01591670,0.03000000,-0.02428170,-0.01591670,-361.5000,22712.0000,OK,0.0000,14.4600,4.0000,96.0000,AG03-B-v1,347.0400,19605.1200,361.5000,347.0400,14.4600,0.01591670,0.01528003,0.00063667,42.8528,39.4247,0.6979,27.8077,3.6515,1747.0769,39.8462,38.4615,43.7631,20.0,30.0,50.0,60.0,100.0,250.0,20.0,0.0,3.333333,8.333333,1.428428,27,70,22,3,0.15410356,0.01591670,-0.03000000,0E-8,0.000000,0.899172,0.000000,0.05428170,2026-07-12,2026-08-06,13,99,90,26,0.500000,0.878858,1.000000,3.333333,3,0.6392045454545454,0.6653053977272727,0.5519057765151515,E 常规,10028,1
146142915,1377,432,shoe_pos>=0.80,0.3137255,0.9038462042808533,21.834334334366,17.960817960849,1.215664808917,0.032306590257,0.029000796177,9432.4324324461,304.7297297179,26405.4054054488,796.9594594211,18893.5444,17714.5270,361.5397,1063,379,-0.01913562,-0.03511113,-0.01118832,-0.01913562,-361.5397,18893.5444,OK,0.0000,14.4616,4.0000,96.0000,AG03-B-v1,347.0781,17005.9459,361.5397,347.0781,14.4616,0.01913562,0.01837020,0.00076542,17.7738,46.7402,0.9539,32.8672,7.2308,1717.5949,34.4545,17.6308,17.8458,6.7935,6.7935,20.3804,47.2973,67.5676,101.3513,6.7935,-6.7935,9.945945,14.918918,2.616303,22,47,13,8,0.33220604,0.01913562,0.03511113,0E-8,0.000000,0.937597,0.000000,-0.02392281,2026-07-16,2026-08-03,11,50,44,19,0.578947,0.987949,1.000000,3.333333,3,0.6391453598484849,0.6374881628787878,0.5310724431818182,E 常规,10029,1
140769352,164,18,shoe_pos>=0.80,0.1097561,0.8954248428344727,7.962396938339,7.615823319945,1.045507045507,0.060035842294,-0.130711480711,143.3231448901,8.6045257237,1255.2333496021,-136.7349035520,59797.4739,54387.2226,361.7878,3158,3144,-0.00605022,-0.02270522,-0.00115740,-0.00605022,-361.7878,59797.4739,OK,0.0000,14.4715,4.0000,96.0000,AG03-B-v1,347.3162,52211.7337,361.7878,347.3162,14.4715,0.00605022,0.00580821,0.00024201,18.9352,17.2987,0.1151,5.5660,0.1668,919.9611,48.3692,20.7934,18.4509,5.2663,13.088,26.176,41.8815,52.3519,78.5279,10.5327,0.0,4.0,6.0,1.446766,30,177,92,3,0.22706783,0.00605022,0.02270522,0E-8,0.000000,0.909524,0.002533,-0.02154782,2026-03-22,2026-08-06,65,2169,980,138,0.471015,1.126961,0.344618,0.025826,4,0.6390861742424242,0.7531368371212122,0.6709872159090909,E 常规,10030,1
153287534,189,45,shoe_pos>=0.80,0.2380952,0.9230769276618958,18.308999155927,18.851130506621,0.971241440904,-0.301005394802,-0.186030068473,823.9049620167,-247.9998383708,3538.4677549701,-752.9901406180,16588.1404,15695.4298,361.9935,1139,392,-0.02182243,-0.07258691,-0.01090344,-0.02182243,-361.9935,16588.1404,OK,0.0000,14.4797,4.0000,96.0000,AG03-B-v1,347.5138,15067.6126,361.9935,347.5138,14.4797,0.02182243,0.02094953,0.00087290,14.5638,40.0394,0.9235,45.2492,2.3660,2073.5176,49.0000,15.2144,14.4310,2.4527,4.0407,24.5268,44.5571,54.1634,75.6244,4.0407,-3.0305,13.404366,18.71553,3.604243,29,84,6,5,0.17701649,0.02182243,0.07258691,0E-8,0.000000,0.946184,0.000000,-0.06168347,2026-07-21,2026-07-31,8,153,107,11,0.727273,1.054281,1.000000,3.333333,3,0.6390269886363636,0.6157078598484849,0.5165127840909091,E 常规,10031,1
143390547,840,148,shoe_pos>=0.80,0.1761905,0.9447262287139893,210.500228736693,145.556491075754,1.446175482666,-0.230555189130,0.123650335456,31154.0338530305,-7182.7241671595,131879.1256774521,5271.9672257434,88918.0751,79329.9780,362.4858,764,312,-0.00407663,-0.21568267,0.03287199,-0.00407663,-362.4858,88918.0751,OK,0.0000,14.4994,4.0000,96.0000,AG03-B-v1,347.9864,76156.7789,362.4858,347.9864,14.4994,0.00407663,0.00391356,0.00016307,116.3849,254.2627,1.1618,24.1657,3.1797,5927.8717,20.8000,140.6172,112.9852,12.8578,25.7155,128.5777,385.733,574.1616,889.2421,12.9089,-12.8578,22.327421,34.579957,4.52586,25,68,29,6,0.14865390,0.00407663,0.21568267,0E-8,0.000000,0.892169,0.000000,-0.24855466,2026-04-10,2026-08-06,15,114,66,119,0.126050,1.244564,0.552675,0.552193,4,0.638967803030303,0.767874053030303,0.7221235795454546,E 常规,10032,1
142373348,176,48,shoe_pos>=0.80,0.2727273,0.8913043141365051,37.651072489829,37.543776687393,1.002857885165,-0.271088082902,-0.009275136399,1807.2514795118,-489.9243389022,6612.8548954981,-534.4969660657,9575.8514,8464.2724,363.0995,244,244,-0.03791824,-0.13409811,-0.02036482,-0.03791824,-363.0995,9575.8514,OK,0.0000,14.5240,4.0000,96.0000,AG03-B-v1,348.5755,8125.7015,363.0995,348.5755,14.5240,0.03791824,0.03640151,0.00151673,39.2453,34.6896,1.4881,45.3874,7.7255,1196.9814,30.5000,46.1851,38.1978,22.7411,37.9018,56.8343,60.8939,77.4201,102.7077,37.9018,0.0,2.042651,2.70984,1.035448,16,41,22,2,0.15433850,0.03791824,0.13409811,0E-8,0.000000,0.883919,0.000000,-0.11373329,2026-04-06,2026-07-26,8,47,43,112,0.071429,1.209104,0.836997,0.891882,3,0.6389086174242424,0.5118963068181818,0.4580374053030303,E 常规,10033,1
146234540,325,19,shoe_pos>=0.80,0.0584615,0.8510637879371643,6.592770920316,5.607504032782,1.175705069809,-0.699193548386,-0.150888967382,125.2626474860,-87.5828349759,1841.1588815172,-346.4926458630,8477.6165,8051.0291,363.2469,1592,577,-0.04284776,-0.22599819,-0.02015054,-0.04284776,-363.2469,8477.6165,OK,0.0000,14.5299,4.0000,96.0000,AG03-B-v1,348.7170,7728.9879,363.2469,348.7170,14.5299,0.04284776,0.04113385,0.00171391,5.3251,13.9533,0.6295,27.9421,1.4766,652.1243,44.3846,5.2811,5.3306,2.0204,2.0204,8.0815,12.1645,16.3512,24.2444,2.0204,-2.0204,8.093202,12.0,2.635729,18,128,23,8,0.11026223,0.04284776,0.22599819,0E-8,0.000000,0.949681,0.000000,-0.20584765,2026-03-22,2026-08-06,13,246,125,138,0.094203,0.990713,1.031167,3.048593,3,0.6388494318181818,0.4889322916666667,0.4473839962121212,E 常规,10034,1
150771602,443,90,shoe_pos>=0.80,0.2031603,0.9130434989929199,114.923929143232,100.979026291189,1.138097022364,-0.110693088977,0.017943276721,10343.1536228909,-1144.9156242780,45988.7499036805,-505.3168263437,4645.3220,4103.5753,363.8887,214,214,-0.07833445,0.10281721,-0.13929531,-0.07833445,-363.8887,4645.3220,OK,0.0000,14.5555,4.0000,96.0000,AG03-B-v1,349.3332,3939.4323,363.8887,349.3332,14.5555,0.07833445,0.07520107,0.00313338,21.7071,19.1756,1.7004,181.9444,30.3241,2322.6610,107.0000,17.7217,23.4844,10.3783,15.5674,25.9457,49.5563,56.0428,89.3571,12.9729,0.0,3.600001,5.74,1.394392,8,12,2,2,0.25178731,0.07833445,-0.10281721,0E-8,0.000000,0.883378,0.000000,0.24211253,2026-05-30,2026-05-31,2,12,8,2,1.000000,0.754617,,0.000000,2,0.6387902462121212,0.37671638257575757,0.3951231060606061,E 常规,10035,1
123326580,134,68,shoe_pos>=0.80,0.5074627,0.9102770090103149,5.529264396874,5.776408010926,0.957215000467,-0.178318108542,-0.015580286167,375.9899789874,-67.0458218838,757.2329077085,-72.9856958125,14233.6372,12878.7817,364.8890,1771,1091,-0.02563568,-0.04927841,-0.00887108,-0.02563568,-364.8890,14233.6372,OK,0.0000,14.5956,4.0000,96.0000,AG03-B-v1,350.2935,12363.6304,364.8890,350.2935,14.5956,0.02563568,0.02461026,0.00102543,8.0371,11.8046,0.3345,13.0318,3.8409,508.3442,38.9643,7.9803,8.0778,4.2165,8.4025,10.5412,12.6494,16.805,21.0824,8.3086,-2.1006,2.0,2.509065,0.956511,27,77,26,3,0.41489023,0.02563568,0.04927841,0E-8,0.000000,0.904813,0.038396,-0.04040733,2026-03-25,2026-07-21,28,95,90,119,0.235294,0.987922,0.988999,0.320173,3,0.6387310606060606,0.5851680871212122,0.49964488636363635,E 常规,10036,1
153189300,814,151,shoe_pos>=0.80,0.1855037,0.9090908765792847,16.822923674462,15.696610555666,1.071755180190,-0.052477249748,-0.013870720932,2540.2614748437,-133.3059358395,12947.1142732502,-277.6564867895,10278.6858,7792.3189,365.5932,1137,1049,-0.03556809,-0.06755068,-0.02189865,-0.03556809,-365.5932,10278.6858,OK,0.0000,14.6237,4.0000,96.0000,AG03-B-v1,350.9695,7480.6262,365.5932,350.9695,14.6237,0.03556809,0.03414537,0.00142272,9.0402,7.4283,0.3485,26.1138,3.8893,734.1918,74.9286,10.0579,8.6654,5.137,5.1636,12.8426,12.9089,25.6852,25.8178,5.1636,0.0,4.974315,5.0,1.750767,19,58,19,4,0.29942674,0.03556809,0.06755068,0E-8,0.000000,0.758105,0.000000,-0.04565203,2026-07-20,2026-08-06,14,94,52,18,0.777778,1.160691,1.000000,3.333333,3,0.638671875,0.5250355113636364,0.4646661931818182,E 常规,10037,1
