"Algorithm","Hash","Path"
"SHA256","A57FF7E78C7E9DB759D6C81D054C190521808A5834FAA3298B0516914602544C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_douyin_guard.exe_6a6e9d5e1c636f9d8d452edcafa59c577272ab_ec067ae0_9f8c896e-d28b-40a3-93f5-766d96a585c8\Report.wer"
"SHA256","C5C5ADB092C9E6FF37EBF47A426237FABC64C69F57ADF1E288C9F8AA60F1D734","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_20c7bc933f735de63b1bbe9358d714535bf82a1_fed57774_b272c229-8856-4fad-a1d6-a982b10de244\Report.wer"
"SHA256","A4762A1F34FE9D930253871EE6E5F78BC0EDF3F07D6BE123E5ACE749BA5057B3","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_7e52e872553285f0c2e1d764c42db7ae386d13a_fed57774_d5260101-997f-4fe6-8a85-323daefaea07\Report.wer"
"SHA256","4901DD3FE4D98788027FF1A344CF5C6855CF019567319EDA1E3F94DEAA6950AF","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_0b2c60ba-7f01-4a91-bde7-b8374bc33b77\Report.wer"
"SHA256","1D7B8D9094A4B64208DE4026BF753402E61A34521ACF8FE8D9FCB47550982CAF","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_12865802-e422-4f47-bd92-77e06edbdb42\Report.wer"
"SHA256","33DDE93F54F51F89C08D3A3292ACDC011BAF6216E75447CB50727166160C3D78","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_19cb80a6-ce91-4eb4-94d2-f632bcb42d86\Report.wer"
"SHA256","368DEA571B0A54A10ED9F0B05D4AF71731FD23F44DFE48F63B9534A4BCD150B6","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_5b6e0127-8ad6-4c37-b4a0-a2d12d594e2c\Report.wer"
"SHA256","B9B9D23EF0ED35466DEDD512972CE8B9FECBA88709834EC1EAFAA2E92AF4CF4A","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_72051315-21d1-4fc6-820e-841cd496caa5\Report.wer"
"SHA256","3B388F49755D089717FE8D98171B831FE11222B5DA3E6B4A5A95A7A86FF9C6F5","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_773d9682-bdfe-400b-905d-dda70fc72932\Report.wer"
"SHA256","0AFE6EE104C94C7BAA524624AF088D8D4B1947623FF74D716C7615319FAB6A00","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_a2813407-92f3-447c-9865-fe606b2b7f85\Report.wer"
"SHA256","8809829E7CF9A5F2AD9CB44567A83BD99FB5DE78733C7DEC42CC091109F62047","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_c163732e-3363-409d-82af-7cfcdc4f0da0\Report.wer"
"SHA256","F29027F5B3B2CACA578E2027967033C003BD4CBC9E56CA8DB0BFF59DF50BCA18","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_c1829dc9-2270-46f7-b3c8-bb1f4f1f7771\Report.wer"
"SHA256","DC6715DAFADAC1B07CD72DAEF92C7840ED89C48A97D9F1FD09755859F4932C44","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_c753caf2-c141-47a3-a9a9-1848911c730b\Report.wer"
"SHA256","0C6F4B960647592B9AEB199A97BB2949E147F09CA8FBB3C87AF7174E59309C6A","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_ca35111d-124b-4c29-8dd7-579d30231339\Report.wer"
"SHA256","6542569FC067C207C1D163B2CA9659BC1B94029ABC1E43F14AB8F4F6E19463DC","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_ed55528c-646e-49e2-a4b7-9fe1cc5df51c\Report.wer"
"SHA256","7B04EF23F6E1912F589E09365A280083BF43974918E32D61F9978F716570C977","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_dwm.exe_c3aec2e9d49fa051f31d351edaf2c949792b9d6_fed57774_fb5494cf-b978-4f71-8615-aea560e4f4f3\Report.wer"
"SHA256","077473C0129FA00086F18FFE97B50D9FEB868195D08F6FFBAE95B79C33C7D7C1","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_11de9b18bd6da4df67e38eb9d97e8c403fc36d18_324d9964_133b9ba6-42de-4bb3-a40e-7a6c27b931e4\Report.wer"
"SHA256","114060D0051AE289AF1EA57FA64FB936131BDEF1D2F7DC1D4B396F6DF0B41270","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_11de9b18bd6da4df67e38eb9d97e8c403fc36d18_324d9964_b38c2fa0-e6ec-408c-8dfc-031df129360d\Report.wer"
"SHA256","216ED4202565CAC39E2B505DA0770A1B5FD1229F862398C11F76E13688396B73","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_4205d26d22a12994cb1f7192c27e6ffbe5fcb_324d9964_c31ec670-5a96-43ea-a1b6-10f30ea4863a\Report.wer"
"SHA256","8849A3BF64693907F399AD2997263EBA26AACFE04CBE4A657F67D22462E64615","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_8749e27cdd220bf87c8645bca956ee99c2dd13a_324d9964_253e96e9-eb39-4ef6-824a-4d1cd9a74e2e\Report.wer"
"SHA256","7FA222D386AEF8125FA42B0C8EB975A016BC97C711DCC1B30041C247ABDBAF7A","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_9aaeb08b5949beda615a58674dc6f1aa6d72088_324d9964_0e56793c-d268-4bf3-9968-ccb78dbb37e5\Report.wer"
"SHA256","CF68A36980D424289097A51D1EDD46D11723D86400C7A8D3DFDACE00DBE7CF7C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_9aaeb08b5949beda615a58674dc6f1aa6d72088_324d9964_fc86e164-1900-45b9-a41b-c7b19ddd206c\Report.wer"
"SHA256","3D938D387EFC04141731009C061A84321E3061FFCA35204CBED539F54F68CC11","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_bc76f2c67e8224ac9fcae5cae683a4f6578ceca1_324d9964_5e60c1e0-caf4-4b86-865a-175702fc9b5c\Report.wer"
"SHA256","FF1A7D304B1F510F4F17D3AB7729863CCC770428C0F610996E9222F226FCF629","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_f631536f93e43585df1986cdfcbe9bebcdb641_324d9964_6dcc02c0-da71-452a-b553-c6296306bebc\Report.wer"
"SHA256","4A37F89506B1556A211CE0588BF6A97DA7D2198F5089C9B7D6FB814BF4010B56","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EstFlmonDlp.exe_f682a1a26712b3e9506f262d9a156b7ec927145_324d9964_827bff30-5e25-48e0-bf80-bcbb41853e13\Report.wer"
"SHA256","3E3ED19C16F906DEC5137C67335B1D3DECB48E57970E9A29F416086F5FF53C8C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EXCEL.EXE_4f24dc37a8269e21b5b56311844183f062a9e9_00000000_53db74bb-18bf-4857-9da2-d437c7262d99\Report.wer"
"SHA256","C4D73BFA8FB86E6B66836575059B39A05F77AE7259ACC8B31EB25E49E149B31E","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_EXCEL.EXE_4f24dc37a8269e21b5b56311844183f062a9e9_00000000_defa001f-b764-446b-bcd8-c32bb4b42144\Report.wer"
"SHA256","FB7C9851DD82D0E88AA308E70D0A1327EC8F953846830D57BE3DA5F9FAF41597","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_fastpdf.exe_71223c82f2d156e97991181203d9858ccdacc29_a3a9facb_1628c5c4-4cf1-40c4-b45c-3c7e9a41fa30\Report.wer"
"SHA256","48DD759AF5BF8FD9F2207A9E242CE7FC1D57340470CFB81C119F9EC700BC0393","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_FileCoAuth.exe_1d8bfdf1bae67558e99852d89dafd96643147c7_328d7e1d_c6cc0235-51c7-49fe-83ab-f573387666c3\Report.wer"
"SHA256","2FB0CE1E2F1FE5B181450902888174F93451EF4D1AE83C306FD7932ABC270DB5","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_FileCoAuth.exe_41b653fc21cde1e9b9ca67d6ff1b6e8d575e310_328d7e1d_e784e08b-e477-487b-afee-1c020021e5b0\Report.wer"
"SHA256","FC36DF7ABD9FF8EF8C589A0FD156F558C842FE59678F560A1F37128CAF0DA955","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_FileCoAuth.exe_fe34c1da65ac7dba48817bcacdef82e08b60c424_328d7e1d_586b6fda-1991-4632-9a34-edb0c6f82569\Report.wer"
"SHA256","6EE7DD389752728B575E38629B1C6E661A4051ABDB4DB6F32AA552F103234B99","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_161db58c4fbc7e2f1316fd4796a61533f5728cf6_6a72f1db_48eabbc2-4cb7-44a7-97f3-eda911a69d72\Report.wer"
"SHA256","4067B10F4598ED4C547790B44D901CCA189513309C09A1135318B25585FB819B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_161db58c4fbc7e2f1316fd4796a61533f5728cf6_6a72f1db_55af6677-87a0-424c-a833-10931ba3891e\Report.wer"
"SHA256","E40BF2422424D44593F30B52457EE60E320A52B42F77CAEEB661A84C1DE1195B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_432b37167b6a7a64ea41ac99ddfc924721ef7e_6b8c2d8e_ffa26daf-5a74-45a2-8027-e7ee92e419c8\Report.wer"
"SHA256","72A14A609ABFEB2C5FAF043F8A4D30E943DDF4C8F9A1806BB1220A1A449AA633","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_c113f4ce39be78151a57cef9a9985531c36986_85817d29_00902d20-0b27-49c2-8b69-9f339e387e51\Report.wer"
"SHA256","971EE5A0444B4848BFB238F15F7DA779A0F52CE4B4F3279FFACDCCDBD0A9FBE0","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_e7c0ac3a699e5e51c259ac5dbfda7efeba582e6_6a72f1db_207a5b24-43f7-4cf6-8b08-03cf1aa10515\Report.wer"
"SHA256","78E255E006A78FBD4EFFB15C8B53591217CFCAA611D4EFC1FE8DB085CDBCC51B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Grammarly.Deskto_e7c0ac3a699e5e51c259ac5dbfda7efeba582e6_6a72f1db_6cf93adf-2f37-4eab-ad25-9f57744c14bc\Report.wer"
"SHA256","3FC3A4BE3111747C6DDAD05180BFFB6664DB6AD0437E487F6794D9A0B15B5460","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_IMEWebUtility.ex_4177c9ebb2649e297b0f51baac88a58b1878_b2161ba6_df7d041b-cb88-440b-bac6-cf7a9192463a\Report.wer"
"SHA256","31387DFE362CD807E7EDF9A6B9350E630017AF40CDA4858D5C3B0D46415B86ED","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_JGPDFV2.279.1.ex_1166ed960dd1aa1f35764cd6fddde63f495d2b_0c4af422_43ed24cd-21c2-4c7c-ab56-b863d23861f8\Report.wer"
"SHA256","7D3743A9B174261DCB2145DE7300B10B8C0AE830BCF591CE6CFA9D57010141A7","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.LockAp_8aa263f78ef8bededb64d79b2aaf17f36bbd010_ac03d2e4_6ef72584-286b-459b-92d6-e5e3f7ff5482\Report.wer"
"SHA256","C23AA606C30830619C8350653300894731ABBDD498F7EA3705D7E70AB0451A53","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.LockAp_eddb2aaefc559e303fe4713633b3d2d9271eff98_ac03d2e4_4b1d4ff3-0d7a-473a-a961-e049625d0c5d\Report.wer"
"SHA256","73CF7A1D8402E0187DABC4FEE20CE83AAC04EB2B734A9824CEF45537E2A084D5","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_18f4da10e797c0cc6582f99797b514f6aab44ef9_1663f6bc_f8ae32b7-1263-44fe-967e-8ce6cb875172\Report.wer"
"SHA256","2BD573B07C0B5EA8CE040913D663E2785834978E452DA9B6451BF2A0F794631C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_3438355147f9e19a96999503890de8878169_29e6d5b0_10cf3151-9d87-4279-88f1-59fed4fb498f\Report.wer"
"SHA256","F44BC63957FA9AA355CCCE4EC6C83D082301D61B9750F366AED398F93FFA1F6F","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_41ccc8e2c59b78b8d687bd4e2741e91a1dacdbb_1663f6bc_c59e22e4-82d2-46ab-ba84-8c4d4f5a66da\Report.wer"
"SHA256","BE3E0C09691D19165041501D8BB218781A76F2A149CCFAD43B10EB49C67A8362","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_49164af8fb720553469823c576f6c44a080645a_1663f6bc_485ecc41-9698-4661-8f91-191c16c5dc81\Report.wer"
"SHA256","B70CA666FB7B8267CAE3A68487CB7F1FEF426C36DB004DB63A12076F2F1490A0","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_49164af8fb720553469823c576f6c44a080645a_1663f6bc_804a7e6c-89ed-4588-ad48-c3346977179b\Report.wer"
"SHA256","E60A9F6B8750A4B602D99703BE22B2B3B76DE7F3686309964D0CEB9BC8F9DD1B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_49164af8fb720553469823c576f6c44a080645a_1663f6bc_8a818465-79ff-485d-870c-4ea366a0626a\Report.wer"
"SHA256","22971525A8E275BA73747F9BC3DA4CA821026424F2475AC6529776173160D3E1","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_55f15fe16331c4a03f5c602a90fa2d1da1b456b4_1663f6bc_355f602d-8bda-44a7-b7c2-d166fd1b6881\Report.wer"
"SHA256","B1D545F4478E5FC7F647BECC59E803048C2762FC083BD746FBDC940BFB68C212","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_59fdde11e4bf276de9bd9a84bd77f6530204275_b29d1892_3982eb4e-0c26-4f57-87c2-ff1a350256c5\Report.wer"
"SHA256","D0AFC8308E5DCBB7CD67F4CA55153C4793014AA8D5D34DB7EF5AAB97972F2470","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_878ff7bf4fbd52bae4a74a2cb2219f8cf656a93_1663f6bc_bd579477-ce66-494e-bded-68e9d21cd8e0\Report.wer"
"SHA256","B85ED89B876574D51FFD969E4E787CCBBA26BF720E9B8F0B37CAF488B12DAB9E","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_9ba51793b2861fe11b7a176d7554098a7c1fc6_1663f6bc_70a3b9c9-79ac-4cce-b5cc-115825d9fd07\Report.wer"
"SHA256","4704AE321FE9D4C8B51340DBDBDC15CD0E0AF17DB9EFF0156EC939E1E92DC595","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_cc6f32fd682e59c11b510a8bc546a4ee3549e_1663f6bc_dfe6a284-80f3-4b43-ad73-653a75280c95\Report.wer"
"SHA256","6D0A2B73284D03154446C7176F73B323D5B38119B67553312090B268A5977832","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_d18daaafeca34064b1ba98fc2d829866f9b2699b_1663f6bc_e9a36d8b-6e3d-4a28-804e-10bbdeffab15\Report.wer"
"SHA256","481F2EBC07633AC96B783351077E24E9570A39A22E5A1EBEC27B0B8E5B8F07CF","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_Microsoft.Window_e626c435b467705619c71c9edf587b142bf56fe_1663f6bc_691de0f6-09b4-4d94-926b-5a643bce5f9c\Report.wer"
"SHA256","815BC9DB9D82268FE59F5AAE18DA24EA04346EE57C2D1D890034B653DC0380C9","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msedge.exe_af47e7589da32557ea54f1a1a2ba7b01c201b2f_a72f0d01_31cf394b-503f-4528-8582-c6dc64c9487f\Report.wer"
"SHA256","E0082075D1C297AA377D45457D2F3BBF8FA32954D96A8F01564C317EFBD550A9","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msedgewebview2.e_fbdbd530141e6b86d202f438689dc1a59e64aca_279aca97_5954ee5e-a991-4c1c-b092-5c88d07a397d\Report.wer"
"SHA256","DEE272F38F149E4EB3E7BF4C340EE0EEB724D71FBE8E3C259CD2500D96E4106D","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msedgewebview2.e_fbdbd530141e6b86d202f438689dc1a59e64aca_279aca97_6a644e6a-78bc-41f9-b017-4c919fdfd2bd\Report.wer"
"SHA256","D84DB57863B373827D1559DA1A264F4F1D7B39F7087ABC3A47348C766E063FF5","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msedgewebview2.e_fbdbd530141e6b86d202f438689dc1a59e64aca_279aca97_d354bdc1-7578-4adf-8a50-eb45f6ec728f\Report.wer"
"SHA256","D582BA926C0955BA7C47F1DC903088BE16E27285F099F669714CAFF7AB713F65","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msedgewebview2.e_fc5ea5f87768ae49a53b9053fbdaeaac28dc9cd_279aca97_d1981cba-404c-4791-873a-c074b55062e7\Report.wer"
"SHA256","86289DBBA9160FBE11CEBD73D755D5FA07FBF7AE0E28E712222762ABE5A01BAA","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_MsMpEng.exe_b4b9478f12bc4c8fdfe558aa04356cbc4f3f713_89a839df_f87c6db1-12f8-4bc1-93f6-c3702d6ab860\Report.wer"
"SHA256","459CF2D2189102F4812A83399331A5FC8B652457BAA45F866426F813FEE9E8A1","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_msrdc.exe_ce6da7e7992872642af2a6af8dde674262db359_a6cb3eb1_91bdfb2b-c1a1-48d9-903b-3df00c74fdc1\Report.wer"
"SHA256","8A7503E204D4CDB7622D73F98D07F71D58B7D7D210D56D0DD767F972659762CE","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_NOTEPAD.EXE_7f84c07decbe2917656c4ef713ad8bfac2f4c61_0d968ee0_83a5c1d2-5465-4cfc-89e0-8d096eeac181\Report.wer"
"SHA256","63F70CDDE7A62CC3EE2D6754DD2BE21B026425DDEBB4D21C5B1BB5376F3B749C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_OpenAI.Codex_26._abbd258eaf3e0aba71da9f5b59d6193305eb355_7030572b_37d988a3-2ab2-4733-b466-9cbb2420811d\Report.wer"
"SHA256","B63D73861B9F018D9DC7DB21692218DF48B0571C4A626F6000FEF27DBD077820","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_OpenCodecSetup64_ac941fd12aa95b5b8b0a7ff62832ee1469c69a5_89b28019_41b60dc7-5c2b-4837-afd8-e97d5487b2d4\Report.wer"
"SHA256","3AE438CF854DB2DD69E457E21B073FEC6D0BB3E61FAA12C24D7CE77F0C656915","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_pc_flutter.exe_8fc127992bbe7f6b999ce9149822da7b5f84893d_71f15288_29919416-1c6b-4624-b814-3d9405e20895\Report.wer"
"SHA256","4FBBADFECBC15F038948A799765552576383C7F1CB7689715BD51C56E2FDB2B1","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_pc_flutter.exe_8fc127992bbe7f6b999ce9149822da7b5f84893d_71f15288_92ee1958-e3fa-4cd8-b6ea-749019da7cb2\Report.wer"
"SHA256","C1ED15155774286C73272B250739837AF55F3E6CE93869AB3B8D5BC58F29A8CF","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_pc_flutter.exe_d735189c4a7b181b6bafe54b27dd3b18893493c9_71f15288_5f98d260-01b8-4a1b-874b-d69c0e5c6185\Report.wer"
"SHA256","EE4E7804E0648211D6D7F7A78342FCCC3CCAEB535A1531848BCE3AB92384EDE9","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_106d487ec6482a3478b15093708c61245442d527_a5340760_8965c9f2-fa52-4496-acb7-e5fbc40e8543\Report.wer"
"SHA256","B61DFEAE7E9B5580AA2E46BE2E70EF115ECF29E7C3131AC7A1BF6BDFC78A1946","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_40b0bd8d3458aa2cc08ea99349d134888b9989_a5340760_7b37bd95-66b6-4c49-946f-fa533d4834a5\Report.wer"
"SHA256","64E491C612718B205E6170C30AD20DA855A2B852A37164B7E22AFE925D472AF1","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_5d555f61891d5f3cdbbe3be52ed4eafcf024da_a5340760_c364946d-224e-4606-ba11-99820f6723c0\Report.wer"
"SHA256","74E6344688AD19B64357B1205A7DD02D697052EB0B435CEDDF3FC588EDBCEF06","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_5d555f61891d5f3cdbbe3be52ed4eafcf024da_a5340760_d1fb6073-1305-4c96-8c98-322f1255347c\Report.wer"
"SHA256","10AFF1B14AE4A1F91A2F7AF2AAF2ABDF414914A7B981AA225965606C1561F567","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_b62d85f725ec53ecfe5cd2e97198265e72a87c1_a5340760_d02e92f6-4a38-4cad-8550-a408f701068d\Report.wer"
"SHA256","AE684D22D7CD4BED76D24217F31DAEF3D2D4B9B5DA919ED2325ACE9754356B2B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_e9a41fd489d77a6b1a7cd39bb74091fc93e273_a5340760_2bbc9b81-3321-4ffa-80d2-981c3bd80a38\Report.wer"
"SHA256","1A9472334B41307D33AE6E9DF1C836F8E5D03691B269DCCD9FE3621F96B79E3C","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_e9a41fd489d77a6b1a7cd39bb74091fc93e273_a5340760_3338b34c-fa1e-43ec-88a0-28ba91f02d0c\Report.wer"
"SHA256","B3649314AB3B038E5B7968DEA51F33635BCACD2B6C00EFF8A570642E85C10E7F","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_f6ca93b2ec8b1f9e498ec9d11dad65767598b_a5340760_3cf25d61-2af2-42a5-ad8d-4ae87dea439b\Report.wer"
"SHA256","628A2857257419B39D30C8A2764FA9527E57B6FB785B4880B1578CF85A4B093B","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_policyFilter.exe_f6ca93b2ec8b1f9e498ec9d11dad65767598b_a5340760_be7e6f28-7d62-4537-adc0-f26eb808d53b\Report.wer"
"SHA256","5A8CB04A1E26605193E039B77B2CB45A4A15C03DA342088D455D78A2B4D0E1A0","C:\Users\PCCPPPCCC\Desktop\REDTEAM_P0_20260815_132300\WER_ReportArchive\AppCrash_powershell.exe_7173d7776166532428e1ea4a5c1827cfc4638_fbd08ea6_f8bec596-9417-4d68-98ef-5ccd8f0e83b1\Report.wer"
