__source_pk,dt,mid,code,username,password,enable,createTime,source_db,source_table,ods_table_name,sync_time
90b6e15ec45cf2a98d638313336aae7f,2021-09-04,16988875,5009,wm_16988875,,Y,2021-09-04 12:01:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9893d44291bf93b4192ba303487cb056,2021-09-04,26452039,5011,wm_26452039,,Y,2021-09-04 04:47:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d07d4aca34b0f0dff67f5551199562cd,2021-09-04,29012931,5008,wm_29012931,,Y,2021-09-04 20:28:18,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
19a7fb178adfd524e1408ecbc105bd8c,2021-09-17,6716404,5008,wm_6716404,,Y,2021-09-17 14:57:58,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1be803e384e57ce6cae816f720d8b237,2021-10-12,13295451,5009,wm_13295451,,Y,2021-10-12 23:06:48,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6e2466ea4be4be64afe98007a48f926d,2021-10-12,33137644,5010,wm_33137644,,Y,2021-10-12 00:03:02,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3fb363a57fdab2a9930b9671b4155672,2021-11-02,34141782,5011,wm_34141782,,Y,2021-11-02 20:45:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
60488fcaabb239cad34d62803dce4a78,2021-11-02,32081815,5011,wm_32081815,,Y,2021-11-02 15:31:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
870df52319d5d0885f6f0a266df44ac9,2021-11-02,34202783,5011,wm_34202783,,Y,2021-11-02 13:11:19,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9cac79098aab2342faaa8b2db552799e,2021-11-02,34186285,5009,wm_34186285,,Y,2021-11-02 01:35:15,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b7ccbda58c1afa68d40ce6a6d87d071a,2021-11-02,34080163,5011,wm_34080163,,Y,2021-11-02 18:12:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c1182b28f0e39cd057a6057bdbda4965,2021-11-02,34205766,5011,wm_34205766,,Y,2021-11-02 14:33:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e6d24df037e915d39da2bdfa8fcedc15,2021-11-02,31776937,5011,wm_31776937,,Y,2021-11-02 13:54:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
fc5c1292dddcf3f0821f32e099b44129,2021-11-02,34218334,5011,wm_34218334,,Y,2021-11-02 20:10:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3c75753d2f028422d1a451be9f6c6cbe,2021-12-22,36385679,5009,wm_36385679,,Y,2021-12-22 23:46:58,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
168556f140a6978569dc9b1e484ca870,2021-12-09,35828758,5011,wm_35828758,,Y,2021-12-09 22:50:43,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5e6d17ea6eb3087d8dbd9e5634514808,2021-12-09,35419009,5009,wm_35419009,,Y,2021-12-09 04:38:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7c021c64458bc5fd7dbe8416e867a808,2021-12-09,35401946,5009,wm_35401946,,Y,2021-12-09 11:12:27,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
fac0bbd0743ab1d16804554755a6bffd,2021-12-09,34228137,5009,wm_34228137,,Y,2021-12-09 10:23:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ef6589300be3e7648f0bdef079da5321,2022-01-16,37423108,5009,wm_37423108,,Y,2022-01-16 21:13:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b1b7f1f522428c7b890e007b8326d71f,2022-01-05,36945795,5009,wm_36945795,,Y,2022-01-05 22:08:08,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ce5b10120f31d09fb57dd507335d79b3,2022-03-06,39745727,5009,wm_39745727,,Y,2022-03-06 21:33:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d023eda48b9c52321392c6f85114083a,2022-03-06,39709157,5009,wm_39709157,,Y,2022-03-06 08:20:28,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
3214a2694b438ade8e7f68cdede45948,2022-02-07,38390984,5011,wm_38390984,,Y,2022-02-07 16:03:26,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b2ebbde8077c93022befb6e00085bff4,2022-02-07,38391386,5011,wm_38391386,,Y,2022-02-07 16:00:38,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c29c322fd0c1c5e6ee548a7f8d606f4e,2022-03-13,37849139,5009,wm_37849139,,Y,2022-03-13 15:12:15,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8df4c51d2594ca29d35ce9520daa2351,2022-03-16,39924107,5011,wm_39924107,,Y,2022-03-16 03:18:55,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8e903178effe27536fa00644a69a44e4,2022-03-16,40439869,5009,wm_40439869,,Y,2022-03-16 16:16:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
30a729062e949090593e5774c60770c6,2022-02-27,39331888,5009,wm_39331888,,Y,2022-02-27 03:48:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2e829d9a162ca0c328b1b21ea412d725,2022-03-22,35376463,5009,wm_35376463,,Y,2022-03-22 08:15:40,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
430f901ea6b2d7fd631bae67963d49bb,2022-03-22,40969305,5009,wm_40969305,,Y,2022-03-22 04:00:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
796ef6d9f2682df123e8eafa465790b5,2022-03-22,41010798,5009,wm_41010798,,Y,2022-03-22 17:29:17,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8a5dcc2c39a3358f14a68fc7c2e08d07,2022-03-22,41009207,5009,wm_41009207,,Y,2022-03-22 17:13:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1296ebc1f2e1da86118305bfaf2ca496,2022-03-26,35386897,5009,wm_35386897,,Y,2022-03-26 03:57:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4d932231b208d9b83db79df87b176542,2022-03-26,41420466,5011,wm_41420466,,Y,2022-03-26 13:24:53,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a175ea7efcf19109b4160a6296282d69,2022-03-26,41412427,5009,wm_41412427,,Y,2022-03-26 12:26:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
bcb97fea327bc8f11d5875f699d9e212,2022-03-26,41425651,5009,wm_41425651,,Y,2022-03-26 14:57:02,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d21f4f4021daab363608d716750e8827,2022-03-26,41423507,5009,wm_41423507,,Y,2022-03-26 14:12:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1100e7187b7d84a1f9d33bbac8fb4ed6,2022-04-11,42618761,5009,wm_42618761,,Y,2022-04-11 03:13:03,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4d976c0c0c9d59d010892d79648e00e5,2022-04-11,42633398,5009,wm_42633398,,Y,2022-04-11 15:33:03,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5699df3a6eaef683c95f3a2869fe06c0,2022-04-11,42627991,5009,wm_42627991,,Y,2022-04-11 10:14:32,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5697914150991d9dbc02c792ea2967c7,2022-04-15,21201667,5009,wm_21201667,,Y,2022-04-15 21:17:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8017cef11c712cc5764553c19716e9a3,2022-04-15,42872327,5011,wm_42872327,,Y,2022-04-15 21:25:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
24bc89c16863537f0390f15144e983cb,2022-04-09,42497997,5011,wm_42497997,,Y,2022-04-09 00:00:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e10eedcb81d311e0d725dcd6a15fd455,2022-05-11,44336475,5011,wm_44336475,,Y,2022-05-11 12:12:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4957c5e9a523b45c6bf0eae9666fcb2b,2022-04-23,43293118,5011,wm_43293118,,Y,2022-04-23 01:23:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2ab907bdd84c5acce917b05c6747d837,2022-05-23,45019141,5011,wm_45019141,,Y,2022-05-23 15:06:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
97f8aab1c23f1ec9976d901fdb9516c9,2022-05-23,21358244,5011,wm_21358244,,Y,2022-05-23 02:29:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ef59b519b159b8567acf6ceedb5d4ee1,2022-05-23,35395779,5009,wm_35395779,,Y,2022-05-23 22:36:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
22ae9632209a0465ceb47116e60b316e,2022-06-03,35408362,5009,wm_35408362,,Y,2022-06-03 16:26:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
48483f6c880b456e7124b66b70a10a4f,2022-06-03,45674704,5009,wm_45674704,,Y,2022-06-03 17:46:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c4c01e6c6c7e0809b9b02f0e6bc0676b,2022-06-03,45641151,5009,wm_45641151,,Y,2022-06-03 04:34:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e0fdd69ad087ff7ad52a5f30433946d9,2022-06-03,45636499,5009,wm_45636499,,Y,2022-06-03 02:06:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
631971ed58ff0ed3eaf2a7fbd6882e73,2022-06-01,45553681,5011,wm_45553681,,Y,2022-06-01 18:24:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
98aa10367a86f0a4890a847f43ef1a38,2022-06-01,45518905,5009,wm_45518905,,Y,2022-06-01 01:54:46,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
fdd429ccabb90ad89e14b397fcb3cd0b,2022-06-01,36091010,5009,wm_36091010,,Y,2022-06-01 09:46:46,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9d42d22bea88a52c923e24aaac0948c1,2022-06-22,12672834,5011,wm_12672834,,Y,2022-06-22 11:50:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
07b7335595d0b412c2e3a1076077a817,2022-07-20,20889480,5009,wm_20889480,,Y,2022-07-20 10:36:55,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0126aaea0f2dbb52267ea04c71c8bb2e,2022-08-06,49430469,5009,wm_49430469,,Y,2022-08-06 11:29:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
20d22d319c87681805be132839b1aec9,2022-08-06,49756159,5011,wm_49756159,,Y,2022-08-06 21:05:19,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
cfa7bf3d31c0687d2090e100afdda5af,2022-08-06,49738031,5009,wm_49738031,,Y,2022-08-06 13:01:03,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
647b0016636abcfd7e237b98c6757b9a,2022-08-11,50036891,5011,wm_50036891,,Y,2022-08-11 00:43:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
83466f6ff3b672d53235d32de9549915,2022-08-11,47663979,5009,wm_47663979,,Y,2022-08-11 12:56:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
fa36f67499d54436466cda961337105d,2022-07-24,28044725,5009,wm_28044725,,Y,2022-07-24 04:58:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
2025b3b3e3e44d670987fef44055fe55,2022-08-26,36519842,5009,wm_36519842,,Y,2022-08-26 23:42:07,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
87c9a7d6575e5558e7c8087e7f820e8e,2022-08-29,44627423,5009,wm_44627423,,Y,2022-08-29 20:59:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a1d8ac8dd64d9ef6deed5ef1daa51128,2022-08-29,51184572,5009,wm_51184572,,Y,2022-08-29 07:41:38,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c4d4d62685742f50cc31572f99d239c7,2022-08-29,51169785,5009,wm_51169785,,Y,2022-08-29 14:05:40,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
1dcf4fa2e8140f4179ca0f7cfb4d64d6,2022-10-09,53556284,5009,wm_53556284,,Y,2022-10-09 00:45:30,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d2de44cba8436b11d4ba91587c26e77f,2022-10-09,49533260,5011,wm_49533260,,Y,2022-10-09 14:24:28,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
92aacb1abe671bbbc96b37fda4a08ebe,2022-10-12,53748324,5011,wm_53748324,,Y,2022-10-12 00:13:28,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a49b15bf3d2c9aa95484256cdf8cb05a,2022-10-06,53390132,5009,wm_53390132,,Y,2022-10-06 16:35:07,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
144dc3ab4f630be0bde8596102dfe6ad,2022-10-04,53237834,5009,wm_53237834,,Y,2022-10-04 16:48:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4dfb70e5cf065e9dde648300820b784b,2022-10-04,52419298,5011,wm_52419298,,Y,2022-10-04 12:05:25,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
78c0db11e0f42416194c0771b2563076,2022-10-28,54780555,5011,wm_54780555,,Y,2022-10-28 01:37:46,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
93770aa05e7723729152f1129cc3d449,2022-10-28,54806091,5011,wm_54806091,,Y,2022-10-28 14:53:14,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
940fc4aa754f3d3720d1cc539ed556a7,2022-11-14,56043040,5011,wm_56043040,,Y,2022-11-14 15:30:23,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ada5e1711854eee4bcf26db7ea0490c4,2022-11-14,56014131,5011,wm_56014131,,Y,2022-11-14 01:25:20,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9fcf5069391351d210a522848adc4334,2022-10-30,22576834,5011,wm_22576834,,Y,2022-10-30 13:15:09,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
62aa059d211566a532fee8950c6ad384,2022-12-03,56851927,5011,wm_56851927,,Y,2022-12-03 02:36:21,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9af52fd92f4d5a01a6d6e47568c74daf,2022-12-03,53600340,5011,wm_53600340,,Y,2022-12-03 13:02:18,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
cfb9e237fa8f2eeac11740fe08c0330e,2022-12-03,58909363,5011,wm_58909363,,Y,2022-12-03 02:08:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c7c114beeb66e62225f2e23395d2db4c,2022-11-26,58024765,5011,wm_58024765,,Y,2022-11-26 12:15:59,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
336be5a3caf66b4bdf4016d3e06bbd27,2023-01-24,54520174,5011,wm_54520174,,Y,2023-01-24 07:05:58,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a6f499cc9fea9dc956c229527d7190e6,2023-01-24,63269254,5011,wm_63269254,,Y,2023-01-24 15:39:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9bf4ecdd026066d214cc40501515ad32,2023-02-15,64942783,5011,wm_64942783,,Y,2023-02-15 02:20:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
406778a744f03222791e83b7093b1674,2023-03-03,66198496,5011,wm_66198496,,Y,2023-03-03 05:59:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
832b02c864fdf7e71e1864866609b965,2023-03-03,66215652,5011,wm_66215652,,Y,2023-03-03 12:49:49,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
fcc4b5dc47f31b5f3f38076cd1bd4d18,2023-03-03,24454607,5011,wm_24454607,,Y,2023-03-03 00:08:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6bf9c13768a4206b218bed37f17820ae,2023-02-28,65967778,5011,wm_65967778,,Y,2023-02-28 16:00:04,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9918d99ab1cacb62c28c738874929350,2023-02-28,65990038,5011,wm_65990038,,Y,2023-02-28 19:32:03,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
dd602ad2d96eb3ebb9ab7f1bb32247dc,2023-02-28,65944079,5011,wm_65944079,,Y,2023-02-28 03:00:10,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0493a03ac5bf60023b9af3630198a795,2023-03-08,66632528,5011,wm_66632528,,Y,2023-03-08 09:39:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
afc301271897ed573e465401b42516a0,2023-03-13,67121016,5011,wm_67121016,,Y,2023-03-13 17:58:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f4029fd917c8621443af2aa13aaa540f,2024-02-04,99523649,5031,wm_99523649,,Y,2024-02-04 07:37:06,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f09113650f1c49b4a33261a39abd3836,2025-01-25,125030737,5031,wm_125030737,,Y,2025-01-25 06:40:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
c0e18b2194dfdbc4ab6bd87bdabf48ae,2025-03-05,85615269,5031,wm_85615269,,Y,2025-03-05 03:09:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4d939c58be53109c51e28015b18c0c65,2025-02-14,126066175,5031,wm_126066175,,Y,2025-02-14 03:55:07,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
868029568806ea3b8bfbe88953d026db,2025-02-14,126079273,5031,wm_126079273,,Y,2025-02-14 12:19:22,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
82feeab7c61616a939ff0cc0e9d62943,2025-03-25,128415485,5031,wm_128415485,,Y,2025-03-25 20:07:21,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
a97b54233fdde3149a75f95df03a5bfc,2025-03-25,106284655,5031,wm_106284655,,Y,2025-03-25 15:03:25,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f1c33b5917ac89621a3434cc63168068,2025-03-25,128408249,5031,wm_128408249,,Y,2025-03-25 17:27:25,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6c858adda1a7ec7e03e7b66c7dd22c2c,2025-01-05,123939238,5031,wm_123939238,,Y,2025-01-05 05:49:43,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
02f8f5b50dee295157db8f0d5cb2011d,2025-01-09,124149675,5031,wm_124149675,,Y,2025-01-09 03:23:34,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0392311a62a4ce096d4502fc827437bd,2025-01-09,124144071,5031,wm_124144071,,Y,2025-01-09 00:36:07,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
10396f61ae8898c46a34b51ca91e94d5,2025-04-21,128748471,5031,wm_128748471,,Y,2025-04-21 22:02:53,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d490dfcf2745e19dfd2de681c469743b,2025-04-18,129704741,5031,wm_129704741,,Y,2025-04-18 03:23:13,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
83f536b5f63c5c4eff4b25d11d69de00,2025-02-22,126737917,5031,wm_126737917,,Y,2025-02-22 21:50:56,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
7b92e14a14373be91415094338aaf129,2025-06-06,132512360,5031,wm_132512360,,Y,2025-06-06 18:55:08,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
4ef035ad18d50b86dfe811d0a0535583,2025-07-05,134372243,5031,wm_134372243,,Y,2025-07-05 07:58:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
608ecf291c636f2b143066abdd6b9fba,2025-09-08,137445049,5031,wm_137445049,,Y,2025-09-08 23:51:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
300fb46da3012c97b99f5cb74b7d2327,2025-04-12,129424619,5031,wm_129424619,,Y,2025-04-12 20:10:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
567539d2307b40af240ee50dfe5109f1,2025-11-16,142151329,5031,wm_142151329,,Y,2025-11-16 03:53:32,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
efb7794edf2053742e56b8e2ac9bcd3a,2025-11-16,142178035,5031,wm_142178035,,Y,2025-11-16 17:36:29,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6a9b8d65bdee0fd9cad66e72562df2d6,2025-08-18,136711822,5031,wm_136711822,,Y,2025-08-18 23:59:55,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
cc6fcc6ef6a17ae2cd2306024d21816d,2025-09-17,125383265,5031,wm_125383265,,Y,2025-09-17 12:01:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
85cbcda6a9a7b2aa116686463e7376e4,2026-02-01,145625220,5031,wm_145625220,,Y,2026-02-01 13:28:27,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
769121f69a8901e492063e7063531587,2026-03-05,146913805,5031,wm_146913805,,Y,2026-03-05 22:38:00,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5a069db507475bdea7459ed407f043ab,2026-01-31,143958593,5031,wm_143958593,,Y,2026-01-31 12:03:24,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
021a355102e0627b352840c81a79bbd0,2026-02-27,146668989,5031,wm_146668989,,Y,2026-02-27 16:54:20,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
024a3a2d752c4a607e16a4dc00bcc9e9,2026-02-27,146650834,5031,wm_146650834,,Y,2026-02-27 03:35:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
b5542dde2ccdab657517ae341bbfc1bb,2026-04-09,145962896,5031,wm_145962896,,Y,2026-04-09 18:56:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
44f32ecc6c6fce787c1a7983cc7199e7,2026-03-29,147937858,5031,wm_147937858,,Y,2026-03-29 19:56:47,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f95dfd0875725dd162e0607dd39635c4,2026-05-22,150386186,5031,wm_150386186,,Y,2026-05-22 09:44:04,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8351dfbfd6614fdc804272012d13eb69,2026-05-19,145000888,5031,wm_145000888,,Y,2026-05-19 20:27:03,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f53bf9f5ea4f1b023e13a14ed6445acb,2026-05-19,127605373,5031,wm_127605373,,Y,2026-05-19 18:45:05,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
de18685219f08b5a610c3d7d18246645,2026-05-22,150375895,5031,wm_150375895,,Y,2026-05-22 00:54:33,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
12259a2b952d2319159a2c6280389692,2021-09-29,32535329,5011,wm_32535329,,Y,2021-09-29 02:10:44,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5455da32128f8d4c7482f976a6b5076a,2021-10-12,33153187,5009,wm_33153187,,Y,2021-10-12 03:31:04,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ac9af565fd925c2fe95047d9be05e214,2021-10-12,31948050,5010,wm_31948050,,Y,2021-10-12 02:00:39,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
0be51a6c4bd851803a1eff1a7bab5f87,2021-11-29,35388803,5011,wm_35388803,,Y,2021-11-29 18:30:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
338f0a31cfa9c267d77c00f5d7fc66c9,2021-11-29,35392211,5009,wm_35392211,,Y,2021-11-29 20:16:35,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
41d1a3ed9517b20218ea104144a249f4,2021-11-29,35388141,5011,wm_35388141,,Y,2021-11-29 18:27:16,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
5e88f1fc39db5f7a0d55d16c9b108936,2021-11-29,35362433,5011,wm_35362433,,Y,2021-11-29 10:49:27,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
723ab6c68a74192efb9c1b2c7a385687,2021-11-29,35381991,5009,wm_35381991,,Y,2021-11-29 23:56:42,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
9d0f7a081c28fcb879f5b44d647d34bf,2021-11-29,34343593,5011,wm_34343593,,Y,2021-11-29 20:00:31,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
ba9696612d4c6560b82312c746210a15,2021-11-29,35384890,5009,wm_35384890,,Y,2021-11-29 21:48:52,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
e83292ceeba0110b694852d31fd7ab11,2021-11-29,35375275,5011,wm_35375275,,Y,2021-11-29 10:21:20,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
f1d1a23543ff1c876707cf14ac6bd53a,2021-11-29,35378769,5011,wm_35378769,,Y,2021-11-29 18:36:36,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
6e38ada8c07b7aa634b7e1a911cbef28,2021-12-20,35411801,5009,wm_35411801,,Y,2021-12-20 00:47:15,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d822a0ceb72dc0de3a50261a055334b5,2021-12-20,36290702,5011,wm_36290702,,Y,2021-12-20 21:16:37,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
dc90dfaea5d670491bb6046b0d5922ef,2021-12-20,36263472,5009,wm_36263472,,Y,2021-12-20 02:00:40,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
d6ebf7842afae4b550b80fd2570e2abb,2022-01-01,35393492,5009,wm_35393492,,Y,2022-01-01 00:56:38,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
27569e9f28b38b125472ac1ed81d237e,2022-01-14,34925889,5011,wm_34925889,,Y,2022-01-14 14:10:50,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
8882f83d2687750c8df1e22601b6d64a,2022-01-14,37146226,5011,wm_37146226,,Y,2022-01-14 15:18:44,a168,member_partner_account,ods_a168_member_partner_account,2026-07-23 06:00:58
