event_id,event_time,event_date,fn,operator,operator_ip,event_type,member_login,table_ref,round_ref,whitelist_ip,is_cancel,content_len,stake,valid_bet,profit,n_bets,n_rounds,roi,roi_post,roi_non_post,roi_ex_rebate,roi_numerator,roi_denominator,roi_denominator_status,rebate_cost,cost_complement_b,pct_complement,pct_top_bet23,agent_formula_version,agent_level_scope,agent_cost_lv1,agent_cost_lv2,agent_cost_lv3,agent_cost_lv4,agent_cost_lv5,agent_pct_lv1,agent_pct_lv2,agent_pct_lv3,agent_pct_lv4,agent_pct_lv5,retain_pct_lv1,retain_pct_lv2,retain_pct_lv3,retain_pct_lv4,retain_pct_lv5,chain_depth_avg,agent_cost_chain_additive,agent_cost_chain_nested,residual_chain_additive,residual_chain_nested,decision_status,admit_to_risk_decision,deliverable_class,agent_cost_a_legacy,agent_cost_valid_base_legacy,ngr,residual_b,residual_a,ngr_rate,residual_b_rate,agent_cost_bet23_formal_canonical,net_margin_bet23_formal_canonical,net_margin_bet23_formal_rate_canonical,agent_cost_lv1_bet23_canonical,agent_cost_lv2_bet24_canonical,agent_cost_lv3_bet25_canonical,agent_cost_lv4_bet26_canonical,agent_cost_lv5_bet27_canonical,net_margin_lv1_bet23_canonical,net_margin_lv1_bet23_rate_canonical,agent_cost_chain_additive_canonical,agent_cost_chain_nested_canonical,net_margin_chain_additive_canonical,net_margin_chain_nested_canonical,net_margin_chain_additive_rate_canonical,net_margin_chain_nested_rate_canonical,residual_a_rate,avg_stake_per_bet,avg_valid_bet_per_round,avg_profit_per_round,avg_profit_per_day,avg_profit_per_shoe,avg_stake_per_active_day,avg_rounds_per_active_day,avg_stake_post,avg_stake_non_post,p25_stake,p50_stake,p75_stake,p90_stake,p95_stake,p99_stake,p50_valid_bet,p50_profit,p95_over_p50,p99_over_p50,avg_over_p50,common_table_count,common_dealer_count,common_ip_count,common_product_count,share_post,hold_rate,hold_rate_post,rebate_rate_actual,rebate_pct_config,turnover_multiple,free_comm_rate,roi_delta_post,first_seen,last_seen,active_days,active_shoes,active_sessions,span_days,persistence,ramp_post,ramp_recent,stake_ramp,vip_tier,economic_value,roi_pr_global,risk_value,pr_stake,pr_global,pr_qualified,pr_qualified_population,pr_global_population_n,pr_qualified_population_n,pr_calculation_method,pr_calculation_version,evidence_flag,evidence_rate,hold_ci_halfwidth_approx,action_priority,audit_rn,batch_id,run_id,snapshot_sync_time
131116,2026-07-03 13:49:47,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696853_2,,1,46,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1866,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131117,2026-07-03 14:56:12,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696915_3,,1,54,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1867,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131118,2026-07-03 15:33:01,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696948_1,,1,64,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1868,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131123,2026-07-03 15:52:03,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696964_1,,1,48,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1869,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131126,2026-07-03 16:32:19,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696997_2,,1,48,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1870,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131127,2026-07-03 16:45:36,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696997_13,,1,47,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1871,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131128,2026-07-03 16:47:50,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114696997_15,,1,49,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1872,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131129,2026-07-03 17:03:13,2026-07-03,gameset,0,192.168.120.8,round_edit,,,114697026_1,,0,52,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1873,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131130,2026-07-03 17:04:52,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114697026_3,,1,52,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1874,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131131,2026-07-03 17:41:52,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114697032_11,,1,47,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1875,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131132,2026-07-03 17:43:44,2026-07-03,gameset,0,192.168.120.8,round_edit,,,114697063_1,,0,52,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1876,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131133,2026-07-03 17:44:25,2026-07-03,gameset,0,192.168.120.8,round_cancel,,,114697063_2,,1,52,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1877,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131134,2026-07-03 22:47:24,2026-07-03,realtimebet,265,202.124.43.214,kick_out,afb25440410,livegame10,,,0,43,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1878,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131135,2026-07-03 23:14:17,2026-07-03,realtimebet,283,202.124.43.214,kick_out,afb25440410,livegame25,,,0,43,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1879,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
131136,2026-07-03 23:15:58,2026-07-03,realtimebet,283,202.124.43.214,kick_out,joe5448@KHG,livegame25,,,0,43,103338380.4203,92600672.0096,1616295.2402,944494,45363,-0.01564080,,-0.01564080,-0.01629886,-1616295.2402,103338380.4203,OK,68002.9275,59802.1386,4.0122,95.9878,AG03-UNRESOLVED,ALL5_LEVELS_bet23_to_bet27,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,4.012244,4.053503,4.295804,4.588923,4.340775,95.987756,95.946497,95.704196,95.411077,95.659225,4.9902,316719.6742,283887.4672,1231572.6385,1264404.8455,PENDING_AG03,FALSE,NOT_FOR_ENFORCEMENT,1556493.1016,88850424.3256,1548292.3127,1488490.1741,-8200.7889,0.01498274,0.01440404,59802.1386,1488490.1741,0.01440404,59802.1386,61635.3115,67063.8349,66947.5800,61270.8093,1488490.1741,0.01440404,316719.6742,283887.4672,1231572.6385,1264404.8455,0.01191786,0.01223558,-0.00007936,109.4114,2041.3260,35.6303,1616295.2402,1704.9528,103338380.4203,45363.0000,,109.4114,5.1636,16.6362,55.1984,200.0,361.5557,1663.6167,12.9089,-2.5587,21.73311,99.999997,6.576717,29,122,26541,16,0E-8,0.01564080,,0.00073437,0.049832,0.896092,0.088579,,2026-07-03,2026-07-03,1,948,29,1,1.000000,,,0.000000,4,0.4936034115138593,0.5895522388059702,0.5895522388059702,0.7014925373134329,0.7014925373134329,0.7014925373134329,n_rounds>=30,3753,3753,PERCENT_RANK_OVER_ORDER_BY_e_stake,HF9f,OK,L1_POWERED,0.00874236,E 常规,1880,1,A168_HF9F_20260827_0900,2026-08-27 09:00:00
