member_id,ip_count,shared_ip_count,max_members_per_ip
115293628,4,3,65
147951030,1,1,4
148005862,1,0,1
29181752,3,3,5
146247144,2,2,3
118090429,1,1,22
146312518,4,1,2
120011669,9,6,16
147635477,1,1,2
145466512,2,2,4
71656672,10,1,2
137959542,1,1,3
147914704,1,1,3
133134979,7,2,2
124317486,1,0,1
147647670,1,0,1
141576467,2,0,1
137370967,10,2,2
120844129,24,6,3
143924980,6,2,2
120529249,1,0,1
130200998,13,5,4
45680073,3,0,1
66221784,1,1,4
147861549,1,1,2
114989822,3,1,3
147431783,1,0,1
147554717,8,7,14
36313858,7,0,1
1177072,7,1,2
145633479,1,0,1
146979651,1,1,276
146903429,2,0,1
146786580,2,2,2
147665515,1,0,1
147660363,1,0,1
147490461,3,3,9
2674004,1,0,1
104351962,13,3,13
147051807,3,1,2
136666901,3,2,3
112583301,6,1,3
132136670,3,3,76
115390146,3,2,5
5839267,7,3,5
146380026,11,2,3
147516599,1,1,136
141172768,4,0,1
147545849,2,1,3
147877267,1,1,4
147888381,5,4,6
147969073,1,1,2
145569850,4,0,1
147026062,3,3,14
34438703,3,1,2
133916050,3,2,3
142042050,5,3,2
147707154,1,1,3
147757526,1,1,14
141020333,3,1,3
140019952,1,0,1
111124334,2,1,2
117380032,1,1,4
140087185,3,3,17
145669928,4,0,1
143530074,1,1,2
147977044,1,1,4
147877272,1,0,1
123053393,1,0,1
147801653,3,3,4
62650230,5,2,2
147769678,1,1,2
129877024,3,1,2
147716383,1,1,4
147716867,1,1,5
144028732,5,1,2
137195272,3,1,2
147788515,1,1,2
147861250,4,0,1
143742851,1,1,2
147204915,1,0,1
62148218,9,0,1
147803466,3,0,1
147651444,1,1,5
114180992,4,0,1
15244770,3,3,98
141319460,21,2,2
146627714,3,1,2
142012469,13,12,5
147907009,1,1,5
146648904,2,1,2
147873847,2,0,1
147839752,1,1,4
145555121,4,2,2
111204593,2,1,7
147916691,1,0,1
147643554,1,0,1
147728418,3,3,3
147265317,1,0,1
147733462,1,1,2
109834389,2,2,3
132222635,3,3,4
147144874,5,2,3
137733765,3,1,9
23337325,3,1,3
147891995,1,1,2
135475001,1,1,2
148035224,1,0,1
141924011,1,1,11
145745485,1,0,1
147944088,2,2,12
147662045,1,0,1
85789615,9,1,2
74793449,18,18,17
144932056,1,0,1
147971456,1,1,3
147013954,4,4,8
66595809,1,1,5
147651181,2,2,13
118757500,1,1,3
118434867,7,5,4
147836680,1,0,1
147727416,2,1,3
123538215,7,7,4
141196918,10,3,2
147140501,4,2,2
147884243,1,1,2
145708826,1,1,11
147941148,1,1,3
147712078,1,1,9
148008511,1,0,1
147451775,9,3,5
147945047,1,1,3
143709648,4,4,35
142133714,4,3,5
147438685,1,0,1
147585880,1,0,1
147806674,1,1,3
142073028,1,0,1
134001693,3,2,6
142502951,1,1,3
142881978,4,3,3
147710690,1,1,2
147679083,1,0,1
147740947,1,1,2
128976518,1,0,1
148009233,1,1,4
130437085,5,4,3
140805761,4,4,6
147916086,1,1,4
99873424,1,0,1
141703316,1,0,1
147656033,1,0,1
123892657,1,1,2
147984803,1,1,8
97470638,2,2,2
137814974,1,0,1
146352619,6,6,7
133525594,8,6,4
144620801,2,2,2
147265081,5,1,2
120838542,1,0,1
145595886,3,0,1
132452849,8,0,1
114605254,1,0,1
147517969,3,1,3
96505683,4,3,7
142005734,4,2,2
93293154,2,0,1
139592412,1,1,4
147768648,1,1,2
68632453,11,2,2
143554825,8,1,2
137675912,7,2,2
147811775,1,1,4
147689465,3,0,1
146506869,1,1,3
142182560,10,6,2
51291755,1,1,4
147669496,1,0,1
142136407,9,5,4
83352238,1,1,2
80941510,5,1,3
147816482,1,1,6
128934079,2,0,1
147919071,1,1,3
143462783,1,0,1
118876237,1,0,1
136426523,3,0,1
147671544,2,2,9
148032971,1,0,1
118879516,3,0,1
147671155,2,2,4
35346939,2,1,2
66335529,7,2,3
124016093,1,0,1
147830450,2,1,2
145325951,1,0,1
147615064,2,2,4
130837403,2,0,1
18668727,1,1,3
73457355,4,2,2
101384910,5,1,2
147904428,1,0,1
11169932,2,0,1
134774422,1,1,6
147681065,1,1,3
75188783,4,4,6
147829794,1,0,1
147703902,4,2,3
147898766,1,1,4
147811698,1,0,1
110953558,2,0,1
147895219,1,0,1
145764247,18,8,4
2037260,1,0,1
143878750,3,0,1
147967188,1,1,5
87280961,6,6,4
75752122,1,0,1
140172002,13,10,4
125888508,1,0,1
50462331,9,2,2
147889968,1,1,2
147838877,1,0,1
147889392,1,0,1
144189183,1,0,1
146474910,5,4,8
132115848,4,0,1
46826639,3,0,1
147841126,1,1,3
147463151,9,7,4
111903535,1,1,2
147925778,1,1,2
136631808,1,0,1
136261110,4,3,5
45832248,7,6,4
146147513,2,2,9
147096013,10,10,6
147551680,5,5,16
146446442,2,0,1
118569080,10,1,2
147923664,1,1,5
146791977,1,1,2
147754727,1,1,2
147124989,2,1,2
148036353,1,0,1
99562415,2,2,12
141295957,3,0,1
115302090,9,0,1
147680418,1,0,1
147777418,1,1,7
136480437,3,1,2
122142678,2,2,4
148035200,1,0,1
147135471,2,1,2
147884217,6,2,12
147447630,1,0,1
101528897,2,0,1
147334877,1,1,2
65713750,2,0,1
146459601,2,0,1
148007174,1,1,5
147900605,1,0,1
146987416,1,1,2
138044128,2,0,1
112332786,4,0,1
147001744,10,6,2
147847489,1,0,1
147626481,1,0,1
147800647,1,1,8
134420549,1,1,2
140611354,5,0,1
147766038,1,0,1
142783878,1,1,4
128774013,3,2,3
147781034,1,0,1
146811524,6,0,1
143297226,10,6,6
130493800,2,1,2
147535217,7,5,6
139677226,3,3,13
147851721,1,1,2
133109396,9,4,6
143449405,4,1,3
129508636,9,0,1
130500430,6,0,1
147736647,1,0,1
76486902,5,1,2
147627872,1,0,1
147793573,2,2,3
144095723,3,1,3
116243945,11,3,5
43586094,3,0,1
147993882,4,1,4
133096360,9,0,1
147665365,1,0,1
115665896,1,1,2
147933400,1,0,1
147911112,1,0,1
147814812,1,1,2
146164356,1,1,2
147975227,1,0,1
147802784,2,1,2
117736198,2,2,18
144940174,3,3,4
147771499,1,0,1
139593151,2,0,1
65348670,8,4,4
148031562,1,0,1
147862597,1,0,1
147678463,3,1,2
147964974,1,0,1
146876710,1,1,2
129585868,3,0,1
35862661,2,1,2
140011741,7,1,2
76821344,5,0,1
147890472,4,4,17
147648056,1,1,3
100156212,4,1,2
134256479,3,1,2
120041810,1,1,3
145799396,1,0,1
147753451,1,0,1
147662225,1,1,29
143729061,1,0,1
142520506,5,5,12
147409699,6,5,3
147969286,1,1,17
117970745,4,0,1
103482967,4,1,3
145337732,2,2,18
147698197,1,0,1
128255621,1,1,2
144030876,2,0,1
131149245,9,2,3
136640575,1,1,2
147227588,1,0,1
147763061,1,0,1
77330630,1,0,1
147968032,3,1,3
143674586,3,3,4
147659157,1,1,4
147464862,3,2,3
113966696,1,0,1
148027073,1,0,1
147976271,1,1,5
129508571,5,1,3
147817710,2,0,1
147977147,1,1,8
134205022,1,1,7
147637835,6,4,3
134648688,10,7,3
147870361,1,0,1
147411297,2,1,3
147749619,1,1,2
147841438,1,0,1
116548585,1,0,1
142334580,7,5,3
142880398,1,0,1
146917047,3,0,1
107891794,25,20,7
131981641,4,1,2
148033877,1,0,1
148029774,1,1,4
139516103,1,1,5
147805680,3,2,2
147580393,1,1,2
147915358,1,1,81
145434068,6,4,10
114221208,6,1,4
102193874,2,0,1
122595406,10,0,1
117111515,2,1,2
147986086,2,1,2
144127852,1,1,5
98691742,3,0,1
74101311,1,1,2
103121231,1,0,1
147963140,1,1,6
145879630,5,0,1
146795198,2,1,2
147516757,1,1,3
113901862,1,0,1
139628448,6,5,5
147684045,5,2,3
147981393,3,1,14
143821139,1,1,3
62419585,2,0,1
147788553,1,0,1
147952969,1,0,1
147951808,1,1,5
114662088,3,3,5
147960034,1,1,26
142044134,6,2,3
138320960,6,6,17
147833778,1,0,1
147816958,1,0,1
145983255,1,1,3
113605932,2,2,9
147685244,3,1,6
147894657,1,1,3
147708635,1,1,3
89168294,6,5,4
147862422,1,1,3
147484727,5,4,3
113085715,2,1,2
147724043,1,1,3
147932017,1,1,5
145434396,1,1,2
147657041,1,0,1
146244321,1,1,2
67263695,1,0,1
147405750,3,0,1
116275063,1,1,6
143629908,1,1,5
147800878,1,0,1
134768425,2,0,1
147801392,4,0,1
129694240,6,1,2
132704829,1,0,1
122277364,6,4,5
147923149,1,1,2
104513761,1,0,1
133229834,2,1,2
147951180,1,0,1
147938702,1,0,1
135382305,3,2,3
135674483,1,1,2
146832681,4,4,11
137929979,6,4,4
146556128,4,2,3
146584356,3,2,5
147776658,4,0,1
140797986,1,1,7
147863192,1,1,4
147897767,1,0,1
125575424,6,0,1
97428091,1,1,2
147345200,14,6,3
147857776,1,1,2
147636484,1,1,6
142630076,5,1,3
147948452,1,1,2
108160544,11,2,4
148007018,1,1,6
147807904,3,3,4
147631610,2,0,1
147900735,1,1,2
142827099,2,2,3
147746394,1,0,1
118646162,3,3,5
147656683,1,1,2
144513751,5,5,23
69458370,10,6,7
147924653,1,1,4
139854546,5,2,2
142368793,9,3,3
142558040,2,1,2
142289762,3,1,2
139919191,1,1,8
121497715,1,0,1
147788241,15,11,5
147961028,1,1,3
147988059,1,0,1
147659188,1,0,1
147681780,1,1,7
147844899,1,0,1
146334082,1,0,1
147755554,1,0,1
137411040,7,1,3
93029171,1,1,18
77360563,3,0,1
147687489,2,1,2
142445309,1,0,1
147820258,1,1,3
122557968,6,4,4
147490451,1,1,5
147572689,1,0,1
147638036,1,0,1
97631381,7,4,4
147862530,1,1,5
140401646,4,1,3
145928058,7,6,4
147696019,1,0,1
147736471,1,1,3
91321362,3,0,1
147817668,1,0,1
137337992,2,2,11
145386325,2,1,5
147823239,9,3,5
145733974,7,4,2
146276932,5,2,5
144527540,1,0,1
139495439,3,1,2
131627067,7,1,3
147712434,7,3,4
147899659,1,1,2
83800145,2,1,2
146472686,2,0,1
147566179,2,0,1
136415851,2,2,3
147907608,1,0,1
146663147,1,0,1
147476482,3,2,4
145215067,1,0,1
147707265,1,0,1
143957106,1,0,1
147814672,1,0,1
141363439,8,3,3
97806462,2,1,3
140798148,1,0,1
147666008,1,1,3
142129863,3,0,1
146794748,1,0,1
68418500,2,1,4
147680530,2,1,3
147924868,1,0,1
142119124,8,3,5
147452056,6,1,2
147640183,2,0,1
143357184,1,1,3
147269288,2,0,1
147699033,1,1,2
144184746,1,1,2
67646759,5,3,4
147412229,1,0,1
128111144,13,9,6
30941147,2,0,1
145152014,8,3,2
147879008,1,0,1
147069098,1,0,1
146361264,1,0,1
122982136,2,0,1
147133408,9,8,16
143816449,3,2,2
29650177,6,3,3
147639580,1,1,5
147910878,1,0,1
147938813,1,1,2
146562056,1,1,8
148043036,1,1,3
147999008,1,1,2
130547085,2,1,9
148007120,1,1,5
87201972,1,1,5
147715515,1,0,1
147678009,1,1,151
126740303,1,0,1
65541334,1,0,1
122664524,1,0,1
147840992,3,1,2
147923595,1,1,11
147661886,1,1,13
146587157,3,2,2
146687408,10,3,2
146283871,2,2,140
147664365,1,1,29
138980358,7,1,2
111223132,7,2,4
131332021,2,1,3
147706247,1,1,3
147773574,1,1,17
107154334,1,0,1
147640896,1,1,2
44542750,3,0,1
140230073,15,11,5
126953383,4,0,1
134607081,2,1,2
147256046,4,2,3
123870708,1,0,1
143562891,1,0,1
147805306,1,0,1
98063217,1,1,5
93611460,4,2,5
90150264,8,3,5
145839570,1,1,3
148048815,1,0,1
144185982,1,1,2
132807089,3,2,2
147993356,1,0,1
101822245,2,0,1
105793808,1,0,1
147724361,1,0,1
85451612,2,1,2
120537283,3,0,1
103642932,1,0,1
144664001,1,1,5
147953532,1,1,7
50486436,3,0,1
147865906,1,0,1
147879257,1,1,3
144165950,2,0,1
117388655,6,1,2
147576067,2,1,3
128643529,2,0,1
141977632,7,0,1
148035322,2,0,1
147662509,1,0,1
46845392,1,1,2
122621854,1,1,2
143809077,1,1,5
144696803,4,3,4
147960197,1,1,3
145428233,1,0,1
145764119,3,0,1
147793154,4,1,2
147859616,1,0,1
140929565,2,2,2
147948917,1,0,1
142250400,1,0,1
147953718,1,1,3
146512735,1,0,1
147712304,1,0,1
127632560,2,0,1
143305619,2,2,3
123766679,1,1,6
148017575,1,0,1
124233201,7,0,1
94337647,1,0,1
114080640,1,0,1
136156320,1,1,2
98695743,2,1,2
137775969,8,0,1
114501652,1,1,3
114866482,2,0,1
147903465,1,1,2
147762950,1,1,2
146175025,1,1,3
69821224,9,2,2
148031155,1,0,1
129613428,2,2,10
147955913,4,2,4
147876627,1,1,8
47215875,1,0,1
147664535,1,1,2
145910561,2,2,18
147629272,1,0,1
64280746,1,0,1
145760895,2,1,2
148008662,2,1,3
101303991,3,2,2
135383876,1,0,1
99862594,4,0,1
139091913,5,2,3
147920333,1,0,1
147953739,1,1,7
65798154,5,1,2
147717927,1,1,2
147483739,3,1,2
147709494,1,0,1
144887578,1,0,1
147129523,2,1,2
147675161,1,1,6
143835053,1,1,2
147489582,1,0,1
121219502,1,0,1
136064676,2,1,3
115876148,1,0,1
147360449,9,1,4
147687739,1,1,3
92451948,19,17,98
135273652,12,9,4
135179651,3,0,1
147734176,2,2,4
147821041,2,1,2
128977451,6,5,4
147854515,1,1,21
147689413,1,1,9
147779813,1,0,1
147028299,4,2,2
123389172,7,2,2
120645895,2,1,3
146274147,1,0,1
147831393,1,1,11
148001605,1,1,4
96835575,1,0,1
148018429,1,1,4
141575317,1,1,7
148029785,1,1,4
146418488,3,2,15
146115978,4,1,5
136611776,1,0,1
147764766,1,1,11
114160157,1,0,1
147687241,1,0,1
147939601,4,2,4
146930804,4,1,3
146969739,1,0,1
148008863,2,0,1
147771203,1,1,7
147857668,10,9,6
122145076,2,1,2
148046326,1,0,1
127814467,1,0,1
124806354,1,1,2
131282663,6,5,3
128786745,1,1,3
66379360,1,1,2
145125117,1,0,1
134526359,4,0,1
147769991,1,1,12
147624853,1,1,2
133918238,2,0,1
145961600,6,1,2
147734531,1,0,1
144430346,4,2,2
147967758,2,1,2
107500751,2,2,15
147578209,5,2,4
13579424,8,3,2
146562698,2,1,4
147697421,2,0,1
143504111,1,1,2
96364874,2,1,3
122102398,7,5,11
148014786,1,1,3
147970617,1,1,2
147673062,1,0,1
125182456,1,0,1
110156628,1,1,3
142049187,1,1,2
147448017,1,1,2
147433085,1,0,1
147849378,6,5,7
147710989,1,1,2
147811964,1,0,1
145778326,2,0,1
147642138,2,0,1
112367014,1,0,1
142112547,1,0,1
137436703,1,0,1
99681546,3,0,1
91321850,4,1,2
147626461,5,3,3
147686327,1,0,1
147600054,1,0,1
123610249,2,1,2
144970981,6,4,7
147929094,1,1,5
135068326,5,0,1
147793947,1,1,4
144131032,7,1,2
146165294,2,1,3
147288488,1,1,2
147816064,2,2,21
143685333,1,0,1
140101226,3,2,2
148034349,1,0,1
147849158,1,0,1
130220021,1,0,1
147740368,2,1,2
147460144,1,0,1
147835054,1,1,3
147951338,1,0,1
145884819,1,0,1
147628115,1,0,1
135530044,2,1,4
148029450,1,1,6
147744902,1,0,1
146315836,3,2,10
147268188,5,0,1
99303226,6,2,3
148039493,1,1,2
146356054,5,2,2
147909603,2,0,1
147841531,1,0,1
147625499,1,1,3
137462786,4,4,21
139837516,2,0,1
143592017,2,1,5
142076042,3,0,1
144902298,1,0,1
132505768,1,1,2
129408876,2,1,3
147963292,1,0,1
116068809,2,1,2
147936847,1,1,2
148041630,1,0,1
140300896,1,0,1
142640887,3,1,3
145928056,5,1,2
116682516,3,0,1
147737162,1,1,21
146414774,4,1,2
122214680,3,1,2
147881351,1,0,1
147242500,4,0,1
131166600,2,0,1
147773410,2,0,1
58110146,4,3,2
132839729,2,2,151
146945809,1,1,2
112443746,2,0,1
122463075,11,4,4
147695795,1,1,5
147720089,7,4,3
143485497,2,0,1
145462148,1,0,1
119692451,3,2,4
147706591,4,1,2
99721774,2,0,1
147494066,1,1,2
147897050,1,0,1
126746338,8,2,3
142184782,1,1,2
123477076,3,3,3
147561601,3,2,3
147809058,1,1,4
145117408,1,0,1
147927150,1,0,1
77298536,1,0,1
131018605,1,0,1
147683158,1,0,1
129933599,2,0,1
147942902,1,1,10
88506277,1,1,2
147747334,2,2,17
147929041,1,1,3
22135585,5,5,6
147262034,3,2,5
147848993,1,1,7
61784171,1,1,2
147591785,1,1,7
23614885,2,1,2
147025226,2,2,2
146276648,2,2,140
138840377,1,1,2
148047030,1,1,6
147582018,3,2,3
147043592,2,1,5
147728641,1,0,1
146508599,5,4,4
139862651,4,0,1
147910901,1,0,1
142414915,3,2,3
147670200,1,0,1
142011572,1,0,1
139744381,10,6,4
147927809,5,0,1
102659127,1,1,3
122400088,1,1,98
147037376,1,1,151
41189721,1,0,1
7479184,8,5,4
113986677,7,1,2
147798593,7,7,12
147686258,1,0,1
126365918,1,1,2
106199744,5,5,5
147773596,1,1,5
127474281,2,0,1
142056407,1,0,1
147685419,1,0,1
140096896,2,1,2
118970692,1,1,2
136945506,4,3,4
147707998,1,1,4
140881357,2,1,2
146403170,2,0,1
145956453,16,1,2
121785936,2,1,2
145843184,2,2,8
136398808,1,1,5
143904320,1,0,1
138244715,2,0,1
147766820,1,1,3
147632834,1,1,6
147808366,1,0,1
147729161,1,0,1
147620084,1,0,1
145966761,3,1,3
147534393,1,1,2
142018230,4,3,2
147782165,2,2,2
141965920,4,0,1
147879871,1,0,1
140994807,1,1,140
38676930,3,1,3
112445965,1,0,1
147955940,3,3,4
140058667,2,0,1
147410702,1,0,1
117608691,7,3,2
147866600,1,0,1
147758530,1,1,2
129718733,1,0,1
145584347,1,1,2
147732109,2,1,2
147851063,1,0,1
142112094,2,0,1
147815844,1,1,2
147581681,1,1,3
147971781,2,0,1
147619339,2,2,3
147777574,1,0,1
145751750,1,0,1
120192585,1,1,4
136592569,1,0,1
126020536,1,1,2
139837544,8,8,6
129300611,9,1,2
142047833,3,0,1
147824026,1,1,3
147979550,1,1,7
144476769,1,0,1
144215408,2,0,1
147757079,1,0,1
130236282,7,4,3
147713114,1,1,4
14207028,5,1,3
147948207,1,1,8
134960319,2,0,1
147656383,3,0,1
147663862,1,0,1
147564293,1,1,2
147936475,2,1,7
147286832,2,1,6
147394667,1,0,1
70127966,2,1,2
121281695,2,1,6
145729549,6,1,2
62862010,4,0,1
142015166,7,5,6
147434506,2,0,1
147992613,1,0,1
147094325,1,1,3
145103820,7,7,8
145609733,2,1,4
141836067,8,3,3
147772636,1,0,1
147120929,1,1,3
143480361,1,1,3
147838458,1,1,4
147809701,2,2,2
66185823,1,1,2
136243293,1,0,1
147733992,1,1,10
148044363,1,1,3
147746540,1,1,3
124045332,2,2,2
147888692,1,1,2
146812895,1,0,1
146124948,3,1,2
147682670,1,0,1
145572594,9,3,4
80857983,1,0,1
146217696,4,4,10
147955343,1,1,2
144767896,2,1,10
147989845,1,0,1
147797356,1,1,5
147701673,1,1,2
147711231,1,0,1
144834253,1,1,7
139132656,2,1,2
147974598,2,2,8
144870256,1,1,2
141459685,3,1,3
129820920,2,1,2
145476319,2,1,2
147636386,1,0,1
147534276,1,0,1
142788203,1,1,6
139334342,2,2,5
105341705,3,1,3
147882696,1,0,1
146619265,1,0,1
147699732,2,1,3
147801253,1,1,6
147839029,5,4,5
147765845,1,1,2
147612180,6,2,3
145705476,2,0,1
141159468,1,1,2
147848328,3,2,4
147801736,4,2,3
147915251,1,0,1
147814810,1,0,1
147804803,1,1,7
147749514,1,1,7
147658415,2,0,1
136568681,1,1,2
136440088,1,0,1
137771238,5,3,3
78183316,1,0,1
141130585,4,0,1
146185045,1,1,2
147806446,2,0,1
147933305,1,1,5
71656686,1,1,2
147966349,1,1,8
147877155,1,1,39
146589378,9,4,4
147850816,1,1,5
147920964,1,1,2
148033587,1,1,2
147748888,1,1,3
114896814,1,0,1
147988937,1,1,4
147018395,4,1,2
147820869,1,0,1
65067682,1,1,2
147910365,1,0,1
15907528,1,0,1
147635558,1,0,1
117664795,2,0,1
146576752,2,2,19
147606576,2,0,1
147838131,3,2,4
147700671,1,1,14
121594589,1,0,1
147949192,1,0,1
146599347,3,2,3
143046812,3,2,4
147678599,3,0,1
147642555,1,1,3
147944104,2,1,2
138048456,1,1,19
71235534,7,4,4
147987140,1,0,1
121170011,3,2,8
133314850,4,0,1
147709284,1,1,3
147868424,1,0,1
147873106,1,1,4
147805387,1,1,3
106598667,5,5,9
147701604,1,0,1
148011790,1,1,7
142506607,2,1,5
147768258,2,2,5
147960221,1,1,3
146020274,2,0,1
147733090,1,0,1
114626631,9,1,2
147984005,1,0,1
139858580,5,1,2
145337762,1,1,2
147623646,1,1,18
124281437,1,0,1
147354716,2,1,2
122674171,3,2,3
147968045,1,0,1
147657013,4,2,2
147864620,1,0,1
140921004,1,0,1
127898572,1,0,1
103591821,3,1,2
148009924,1,1,7
147886446,1,0,1
147629557,1,1,2
140339169,2,1,2
143900759,4,0,1
123758175,1,0,1
147745743,1,0,1
128856267,1,0,1
130004233,1,0,1
147949730,1,1,2
147720427,1,1,8
147206292,1,0,1
85245585,1,0,1
147962166,1,0,1
145135940,5,0,1
142686501,2,1,2
147901504,2,1,2
143652304,1,1,2
147980713,1,0,1
147795456,1,0,1
134628859,3,0,1
148029469,1,0,1
147747003,1,1,3
116264396,1,1,2
144018169,1,0,1
147664991,1,0,1
147708288,1,1,3
147493700,1,1,5
126346615,2,1,2
92802278,3,2,4
64057839,2,0,1
147736569,1,0,1
147837999,1,1,2
146274074,4,1,2
144483062,5,2,4
147662784,5,0,1
147683967,2,0,1
147523366,4,2,2
147899462,1,1,5
148036766,1,1,3
147721503,1,1,3
147848874,1,0,1
147887725,3,3,4
142972181,2,1,3
147793313,1,0,1
147868548,1,1,112
147770776,1,1,3
102848270,2,2,3
147933849,1,1,8
121060913,2,2,3
146275940,2,0,1
144269164,1,1,3
145761242,2,0,1
111942650,2,1,33
147889244,1,0,1
147987408,1,0,1
102561587,1,1,4
136470590,10,7,3
125781062,4,4,3
147921760,2,2,5
147780713,1,0,1
125844981,2,0,1
147628382,1,0,1
142130233,1,0,1
123930847,1,1,2
147577152,1,1,2
126952985,4,1,2
145518437,2,0,1
147729836,1,1,7
93347024,4,0,1
147585501,1,0,1
106445543,3,0,1
143825940,14,10,6
147373365,1,0,1
99389775,1,0,1
146831354,9,3,6
124732775,1,0,1
147865900,1,1,2
146152478,1,0,1
147974033,2,2,21
147257757,4,4,9
74010647,1,0,1
142110713,1,0,1
87365074,4,0,1
147708697,1,1,9
126753508,2,0,1
118634634,10,1,2
139271067,1,0,1
146124806,2,2,3
134958152,1,0,1
142276641,1,0,1
147691063,2,0,1
148043726,1,1,2
147711941,1,1,3
147859651,1,0,1
147666840,1,1,2
147843663,1,1,5
143816559,1,0,1
147786477,2,2,4
147712822,1,0,1
127906726,2,0,1
147792126,1,1,4
148035298,1,1,5
99341458,1,0,1
127843221,5,1,2
93339220,1,0,1
141528619,5,4,7
147257971,1,1,276
122816835,1,1,4
148036688,1,0,1
147899320,1,1,4
138019512,7,1,3
147791548,1,1,76
131744908,1,1,7
147678470,1,1,8
146430137,2,0,1
147905419,1,1,6
147693251,1,0,1
127632777,1,0,1
147370650,1,1,11
145979650,7,1,2
147622469,1,0,1
147752017,1,0,1
142299833,1,0,1
132082070,1,0,1
147689806,3,3,48
147650850,1,1,5
147711906,1,1,6
148048211,1,1,3
147939404,1,1,8
147772862,1,1,2
147709010,2,0,1
145447516,1,0,1
147916411,1,0,1
131390286,1,1,3
127069373,1,1,3
147754743,1,0,1
148039691,1,1,3
132314440,1,0,1
148033857,1,1,2
147997639,1,1,7
147751404,1,1,4
147503848,4,3,4
111041577,1,1,7
144312693,1,1,2
148021053,1,1,2
75826052,18,16,8
147879632,1,1,276
147708984,2,0,1
147800164,1,0,1
147639179,1,1,4
147794061,1,1,2
147781146,4,2,4
147977662,4,0,1
112003695,2,1,3
128727796,1,1,2
120000865,1,0,1
147776162,1,0,1
147905089,1,1,2
147987307,2,1,2
147801936,1,1,6
147692248,1,0,1
121647771,1,1,7
125871993,2,1,2
148001223,2,1,2
147924187,1,1,2
147203457,4,4,14
145222803,1,1,2
129826672,1,0,1
147678436,1,0,1
134916853,2,0,1
146320572,2,0,1
147864915,1,1,7
147645313,2,2,7
147626845,2,0,1
147799213,1,0,1
137958928,2,2,11
147794067,1,0,1
148030409,1,1,2
147866362,1,1,3
144617861,1,1,3
147634829,1,1,17
113270085,1,0,1
147921885,1,0,1
147804807,1,1,11
147836586,1,1,4
63492975,4,3,3
83687595,1,1,2
142197887,1,0,1
147807144,1,0,1
131336294,2,2,5
147494267,3,3,4
148014619,1,1,3
147762685,1,1,3
147657226,1,1,2
120797374,3,3,11
143359752,2,2,3
147672492,2,0,1
147627709,1,1,7
148014425,1,1,25
147895188,1,0,1
147883488,1,0,1
140861381,5,5,10
146766141,3,2,3
144846114,1,1,3
147766355,1,1,2
147911363,2,1,10
147950207,1,0,1
146140983,2,2,2
133902155,8,4,14
136710900,2,0,1
147804840,1,1,5
147908263,1,0,1
115514019,1,1,3
111693709,1,1,2
146846141,1,0,1
146540703,2,2,2
148018595,1,1,2
128099600,1,0,1
147888766,1,1,5
147659353,1,1,3
132088424,4,3,2
127918161,1,1,2
147790054,3,2,4
141927474,1,0,1
147838198,1,1,2
147977464,1,1,2
147804320,1,0,1
147908692,1,0,1
147807920,2,1,2
147922907,1,1,6
141357414,2,2,3
147838547,1,1,5
139651136,1,0,1
147919471,1,1,3
147997243,1,1,25
147867853,1,0,1
146953864,5,3,7
147383855,1,0,1
147903605,1,1,3
131575100,5,2,2
113332882,1,0,1
148009312,1,1,2
121338803,6,1,2
147368064,4,0,1
145678431,4,4,7
147939456,1,1,2
148025548,1,0,1
147176983,4,0,1
139167707,5,3,4
141710455,3,1,3
96742945,3,2,3
145276751,2,1,2
146953377,4,0,1
103449284,1,0,1
146311524,5,2,2
87332436,1,1,17
140351789,1,1,2
135264969,2,2,8
128008863,1,1,98
146857701,1,0,1
147748183,1,1,8
147795205,1,1,4
145951979,4,2,4
147640817,2,2,7
141935665,4,4,3
145988934,4,4,17
146365819,1,0,1
125589015,4,3,6
98385023,2,2,2
77311043,1,0,1
73690673,3,0,1
142127974,3,1,3
125715301,1,1,2
143931359,2,0,1
147941663,3,2,3
147933752,1,1,5
147523856,2,0,1
147499293,1,1,2
146638431,1,0,1
114585523,2,0,1
143993305,1,0,1
108079501,1,0,1
101419165,1,1,2
147990752,1,1,3
119100493,1,0,1
147857896,1,1,4
72949020,1,0,1
126665977,3,3,7
144580011,1,0,1
147880646,1,0,1
137389373,3,3,3
123896685,6,6,98
147925258,1,1,3
147664534,1,0,1
120662206,2,1,5
129528919,2,2,3
148029231,1,1,28
137569958,1,0,1
142780550,4,0,1
147898941,1,1,5
135566690,1,1,2
146121017,3,1,2
147471479,2,1,2
147752240,1,1,2
147799164,1,0,1
147665173,1,0,1
148005761,1,1,2
147645231,1,1,2
139697975,1,1,2
147976880,1,1,5
144381566,2,0,1
147849910,3,1,2
147867045,1,0,1
72431106,3,1,2
147826696,1,1,2
147692006,1,1,5
108321894,11,2,2
146562022,2,1,3
147603970,3,1,3
147886860,7,4,8
147967311,1,1,3
147400007,2,1,2
13196903,3,2,2
147951927,1,0,1
148012955,1,0,1
147900058,1,1,2
147674622,1,1,4
132434156,1,0,1
147670314,4,3,3
147805213,1,0,1
147663112,1,1,3
147713456,1,0,1
134651383,4,0,1
145850389,2,1,3
148004435,2,2,5
147835935,1,0,1
140370814,1,1,4
144099681,2,0,1
147771608,1,1,3
134267105,3,0,1
147584714,1,0,1
143889283,1,0,1
146610738,1,0,1
147841112,1,1,6
112651629,1,1,2
147703630,1,0,1
